Run_Number,Score,Cost,Planning_Units,Connectivity,Connectivity_Total,Connectivity_In,Connectivity_Edge,Connectivity_Out,Connectivity_In_Fraction,Penalty,Shortfall,Missing_Values,MPM
38,11235558132,11235558132,32189,2629600,10170000,5123000,2629600,2417400,0.503736,0,0,0,1
39,11256835042,11256835042,32097,2656000,10170000,5091400,2656000,2422600,0.500629,0,0,0,1
40,11276484833,11276484833,32196,2637400,10170000,5120500,2637400,2412100,0.503491,0,0,0,1
41,11289634222,11289634222,32166,2638400,10170000,5114000,2638400,2417600,0.502852,0,0,0,1
42,11322915321,11322915321,32220,2638600,10170000,5124700,2638600,2406700,0.503904,0,0,0,1
43,11276137076,11276137076,32169,2626800,10170000,5120400,2626800,2422800,0.503481,0,0,0,1
44,11304974553,11304974553,32164,2646000,10170000,5109800,2646000,2414200,0.502439,0,0,0,1
45,11326946665,11326946665,32133,2684800,10170000,5084200,2684800,2401000,0.499921,0,0,0,1
46,11279907041,11279907041,32157,2664000,10170000,5099400,2664000,2406600,0.501416,0,0,0,1
47,11265880578,11265880578,32141,2637400,10170000,5109500,2637400,2423100,0.502409,0,0,0,1
48,11279402250,11279402250,32131,2610800,10170000,5120800,2610800,2438400,0.50352,0,0,0,1
49,11222760282,11222760282,32145,2628000,10170000,5115000,2628000,2427000,0.50295,0,0,0,1
50,11308086883,11308086883,32181,2644200,10170000,5114100,2644200,2411700,0.502861,0,0,0,1
51,11346066648,11346066648,32099,2676000,10170000,5081800,2676000,2412200,0.499685,0,0,0,1
52,11290933279,11290933279,32140,2663400,10170000,5096300,2663400,2410300,0.501111,0,0,0,1
53,11300887611,11300887611,32119,2660000,10170000,5093800,2660000,2416200,0.500865,0,0,0,1
54,11327204727,11327204727,32173,2652200,10170000,5108500,2652200,2409300,0.502311,0,0,0,1
55,11251377457,11251377457,32166,2640200,10170000,5113100,2640200,2416700,0.502763,0,0,0,1
56,11297228469,11297228469,32196,2632000,10170000,5123200,2632000,2414800,0.503756,0,0,0,1
57,11271749831,11271749831,32184,2614000,10170000,5129800,2614000,2426200,0.504405,0,0,0,1
58,11324298396,11324298396,32193,2631000,10170000,5123100,2631000,2415900,0.503746,0,0,0,1
59,11279171523,11279171523,32135,2643800,10170000,5105100,2643800,2421100,0.501976,0,0,0,1
60,11280330458,11280330458,32160,2660000,10170000,5102000,2660000,2408000,0.501672,0,0,0,1
61,11261261983,11261261983,32190,2626200,10170000,5124900,2626200,2418900,0.503923,0,0,0,1
62,11282179233,11282179233,32179,2620400,10170000,5125600,2620400,2424000,0.503992,0,0,0,1
63,11274742186,11274742186,32147,2655000,10170000,5101900,2655000,2413100,0.501662,0,0,0,1
64,11260857521,11260857521,32139,2635000,10170000,5110300,2635000,2424700,0.502488,0,0,0,1
65,11278967925,11278967925,32159,2669400,10170000,5097100,2669400,2403500,0.50119,0,0,0,1
66,11344523217,11344523217,32148,2680400,10170000,5089400,2680400,2400200,0.500433,0,0,0,1
67,11270697112,11270697112,32205,2651200,10170000,5115400,2651200,2403400,0.502989,0,0,0,1
68,11317375358,11317375358,32186,2656800,10170000,5108800,2656800,2404400,0.50234,0,0,0,1
69,11239287654,11239287654,32163,2647800,10170000,5108700,2647800,2413500,0.50233,0,0,0,1
70,11318801275,11318801275,32124,2656200,10170000,5096700,2656200,2417100,0.50115,0,0,0,1
71,11302861362.950363,11302859945,32155,2637400,10170000,5112300,2637400,2420300,0.502684,1417.950362,2.47e-4,1,1
72,11264249373,11264249373,32122,2653200,10170000,5097800,2653200,2419000,0.501259,0,0,0,1
73,11311160165,11311160165,32213,2639200,10170000,5123000,2639200,2407800,0.503736,0,0,0,1
74,11311056379.87906,11311055169,32138,2650600,10170000,5102300,2650600,2417100,0.501701,1210.87906,3.4e-5,1,1
75,11253701076,11253701076,32193,2622800,10170000,5127200,2622800,2420000,0.504149,0,0,0,1
76,11277988908,11277988908,32197,2638600,10170000,5120100,2638600,2411300,0.503451,0,0,0,1
77,11291698545,11291698545,32152,2641800,10170000,5109500,2641800,2418700,0.502409,0,0,0,1
78,11305183592,11305183592,32138,2651600,10170000,5101800,2651600,2416600,0.501652,0,0,0,1
79,11290041317,11290041317,32124,2658600,10170000,5095500,2658600,2415900,0.501032,0,0,0,1
80,11291249465,11291249465,32144,2648800,10170000,5104400,2648800,2416800,0.501908,0,0,0,1
81,11315393841,11315393841,32112,2642600,10170000,5101100,2642600,2426300,0.501583,0,0,0,1
82,11282515057,11282515057,32183,2655200,10170000,5109000,2655200,2405800,0.50236,0,0,0,1
83,11319697199.064487,11319696858,32133,2644600,10170000,5104300,2644600,2421100,0.501898,341.064488,9e-6,1,1
84,11288989348,11288989348,32126,2675000,10170000,5087700,2675000,2407300,0.500265,0,0,0,1
85,11293550274,11293550274,32139,2641000,10170000,5107300,2641000,2421700,0.502193,0,0,0,1
86,11282025810,11282025810,32122,2653800,10170000,5097500,2653800,2418700,0.501229,0,0,0,1
87,11325358797,11325358797,32186,2654600,10170000,5109900,2654600,2405500,0.502448,0,0,0,1
88,11279342469.579884,11279341576,32185,2648600,10170000,5112700,2648600,2408700,0.502724,893.579884,2.5e-5,1,1
89,11291822857,11291822857,32151,2647400,10170000,5106500,2647400,2416100,0.502114,0,0,0,1
90,11292066750,11292066750,32112,2647200,10170000,5098800,2647200,2424000,0.501357,0,0,0,1
91,11297343396,11297343396,32176,2632400,10170000,5119000,2632400,2418600,0.503343,0,0,0,1
92,11276857664,11276857664,32147,2650800,10170000,5104000,2650800,2415200,0.501868,0,0,0,1
93,11283136683,11283136683,32179,2627800,10170000,5121900,2627800,2420300,0.503628,0,0,0,1
94,11270655170,11270655170,32190,2615400,10170000,5130300,2615400,2424300,0.504454,0,0,0,1
95,11257481843,11257481843,32175,2644200,10170000,5112900,2644200,2412900,0.502743,0,0,0,1
96,11319197196,11319197196,32128,2658400,10170000,5096400,2658400,2415200,0.501121,0,0,0,1
97,11292790054,11292790054,32187,2663400,10170000,5105700,2663400,2400900,0.502035,0,0,0,1
98,11295979311,11295979311,32130,2641600,10170000,5105200,2641600,2423200,0.501986,0,0,0,1
99,11284746349,11284746349,32191,2637200,10170000,5119600,2637200,2413200,0.503402,0,0,0,1
100,11282634416,11282634416,32143,2642600,10170000,5107300,2642600,2420100,0.502193,0,0,0,1
