"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
72,,17362.453994,18429.823825,0,36496,0,0,yes,1.000000
71,,10571.523907,11579.175730,0,36496,0,0,yes,1.000000
70,,8747.138051,9426.193893,0,36496,0,0,yes,1.000000
69,,20753.130417,21470.854785,0,36496,0,0,yes,1.000000
68,,5221.165503,6285.549923,0,36496,0,0,yes,1.000000
67,,17200.994975,18302.933652,0,36496,0,0,yes,1.000000
66,,19884.769734,20594.008588,0,36496,0,0,yes,1.000000
65,,24346.486245,25522.045819,0,36496,0,0,yes,1.000000
64,,21019.731226,22457.863778,0,36496,0,0,yes,1.000000
63,,22929.208367,22929.252146,0,36496,0,0,yes,1.000000
62,,12309.559145,13898.324803,0,36496,0,0,yes,1.000000
61,,7111.429721,7229.976258,0,36496,0,0,yes,1.000000
60,,22878.392415,24747.046502,0,36496,0,0,yes,1.000000
59,,30255.408530,31098.224709,0,36496,0,0,yes,1.000000
58,,30675.638181,31485.447702,0,36496,0,0,yes,1.000000
57,,34810.615649,35765.448250,0,35799,0,0,yes,1.000000
56,,30301.588554,31758.683903,0,36496,0,0,yes,1.000000
55,,8486.134058,9969.339599,0,36496,0,0,yes,1.000000
54,,23758.149230,25142.823187,0,36496,0,0,yes,1.000000
53,,5501.758296,5565.887947,0,36496,0,0,yes,1.000000
52,,13407.175262,14890.245482,0,36496,0,0,yes,1.000000
51,,19277.874399,21479.562378,0,36496,0,0,yes,1.000000
50,,18382.053391,18560.898363,0,36496,0,0,yes,1.000000
49,,17346.422170,17954.510733,0,36496,0,0,yes,1.000000
48,,22600.506246,22971.668502,0,36496,0,0,yes,1.000000
47,,594.774009,643.050176,0,36496,0,0,yes,1.000000
46,,19998.209654,21023.583111,0,36496,0,0,yes,1.000000
45,,23389.153789,23498.568827,0,36496,0,0,yes,1.000000
44,,22765.867648,23364.574896,0,36496,0,0,yes,1.000000
43,,15214.474842,15849.181726,0,36496,0,0,yes,1.000000
42,,23742.044912,24733.250765,0,36496,0,0,yes,1.000000
41,,2911.373107,3057.920561,0,36496,0,0,yes,1.000000
40,,16943.979951,18181.615391,0,36496,0,0,yes,1.000000
39,,17538.925628,17539.460374,0,36496,0,0,yes,1.000000
38,,5815.184974,7488.398920,0,36496,0,0,yes,1.000000
37,,31223.353880,31971.502584,0,36496,0,0,yes,1.000000
36,,18084.180830,19597.929376,0,36496,0,0,yes,1.000000
35,,5041.900994,5964.581566,0,36496,0,0,yes,1.000000
34,,14568.880635,14911.706596,0,36496,0,0,yes,1.000000
33,,4886.999312,5462.339909,0,36496,0,0,yes,1.000000
32,,7809.849613,7809.852964,0,36496,0,0,yes,1.000000
31,,11285.016479,11375.492345,0,36496,0,0,yes,1.000000
30,,15392.487371,15998.967462,0,36496,0,0,yes,1.000000
29,,26327.648336,26638.779671,0,36496,0,0,yes,1.000000
28,,17774.854884,19319.254435,0,36496,0,0,yes,1.000000
27,,12209.893353,12619.219275,0,36496,0,0,yes,1.000000
26,,16709.068737,17683.772774,0,36496,0,0,yes,1.000000
25,,4771.552711,5660.233624,0,36496,0,0,yes,1.000000
24,,21035.323404,21952.561812,0,36496,0,0,yes,1.000000
23,,29627.765121,29868.239629,0,36496,0,0,yes,1.000000
22,,14766.335809,15547.067415,0,36496,0,0,yes,1.000000
21,,15622.179925,17155.992803,0,36496,0,0,yes,1.000000
20,,3906.310837,4264.108949,0,36496,0,0,yes,1.000000
19,,27938.580186,28498.627492,0,36496,0,0,yes,1.000000
18,,21578.541685,22862.602429,0,36496,0,0,yes,1.000000
17,,14954.885562,16189.495307,0,36496,0,0,yes,1.000000
16,,11303.502202,11303.995696,0,36496,0,0,yes,1.000000
15,,20139.666812,20749.523256,0,36496,0,0,yes,1.000000
14,,5617.695766,6560.932978,0,36496,0,0,yes,1.000000
13,,4765.213591,5150.730666,0,36496,0,0,yes,1.000000
12,,15194.940074,16673.667073,0,36496,0,0,yes,1.000000
11,,27496.372297,29222.452186,0,36496,0,0,yes,1.000000
10,,17553.723700,17969.520712,0,36496,0,0,yes,1.000000
9,,9880.501925,10238.882521,0,36496,0,0,yes,1.000000
8,,15351.965919,15895.211189,0,36496,0,0,yes,1.000000
7,,11448.363656,13146.248978,0,36496,0,0,yes,1.000000
6,,13397.010887,15357.868418,0,36496,0,0,yes,1.000000
5,,18242.144531,18242.148436,0,36496,0,0,yes,1.000000
4,,34995.570865,36096.091220,0,36496,0,0,yes,1.000000
3,,2391.228818,3121.462840,0,36496,0,0,yes,1.000000
2,,22633.443440,24007.675885,0,36496,0,0,yes,1.000000
1,,25882.054708,26316.760000,0,36496,0,0,yes,1.000000
