"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
72,,7441.051712,10429.762399,0,18633,0,0,yes,1.000000
71,,4530.653103,5908.384382,0,18633,0,0,yes,1.000000
70,,3748.773450,5332.414548,0,18633,0,0,yes,1.000000
69,,8894.198750,11246.724060,0,18633,0,0,yes,1.000000
68,,2237.642358,3685.334764,0,18633,0,0,yes,1.000000
67,,7371.854989,10004.842793,0,18633,0,0,yes,1.000000
66,,8522.044172,10969.603828,0,18633,0,0,yes,1.000000
65,,10434.208391,13621.858122,0,18633,0,0,yes,1.000000
64,,9008.456240,12270.012323,0,18633,0,0,yes,1.000000
63,,9826.803586,10686.133502,0,18633,0,0,yes,1.000000
62,,5275.525348,8670.565419,0,18633,0,0,yes,1.000000
61,,3047.755595,4250.588869,0,18633,0,0,yes,1.000000
60,,9805.025321,14504.486266,0,18633,0,0,yes,1.000000
59,,12966.603656,15566.394617,0,18633,0,0,yes,1.000000
58,,13146.702078,15843.978064,0,18633,0,0,yes,1.000000
57,,14918.835278,18028.831388,0,18052,0,0,yes,1.000000
56,,12986.395095,17007.615863,0,18633,0,0,yes,1.000000
55,,3636.914596,6573.590904,0,18633,0,0,yes,1.000000
54,,10182.063956,13873.693631,0,18633,0,0,yes,1.000000
53,,2357.896412,2837.498679,0,18633,0,0,yes,1.000000
52,,5745.932255,9326.994040,0,18633,0,0,yes,1.000000
51,,8261.946171,12461.053758,0,18633,0,0,yes,1.000000
50,,7878.022882,8564.268789,0,18633,0,0,yes,1.000000
49,,7434.180930,9953.192862,0,18633,0,0,yes,1.000000
48,,9685.931248,11166.426369,0,18633,0,0,yes,1.000000
47,,254.903147,372.684410,0,18633,0,0,yes,1.000000
46,,8570.661280,11635.813772,0,18633,0,0,yes,1.000000
45,,10023.923052,11175.124406,0,18633,0,0,yes,1.000000
44,,9756.800421,11745.085306,0,18633,0,0,yes,1.000000
43,,6520.489218,8828.545895,0,18633,0,0,yes,1.000000
42,,10175.162105,13304.651994,0,18633,0,0,yes,1.000000
41,,1247.731332,1801.978946,0,18633,0,0,yes,1.000000
40,,7261.705693,10630.150249,0,18633,0,0,yes,1.000000
39,,7516.682412,7516.701177,0,18633,0,0,yes,1.000000
38,,2492.222132,6136.540536,0,18633,0,0,yes,1.000000
37,,13381.437377,15987.047149,0,18633,0,0,yes,1.000000
36,,7750.363213,10667.884715,0,18633,0,0,yes,1.000000
35,,2160.814712,4024.014671,0,18633,0,0,yes,1.000000
34,,6243.805987,7467.607489,0,18633,0,0,yes,1.000000
33,,2094.428276,3925.832930,0,18633,0,0,yes,1.000000
32,,3347.078406,3347.143686,0,18633,0,0,yes,1.000000
31,,4836.435634,5163.574353,0,18633,0,0,yes,1.000000
30,,6596.780302,9016.694024,0,18633,0,0,yes,1.000000
29,,11283.277858,12639.604272,0,18633,0,0,yes,1.000000
28,,7617.794950,10431.375527,0,18633,0,0,yes,1.000000
27,,5232.811437,5692.861397,0,18633,0,0,yes,1.000000
26,,7161.029459,9732.650451,0,18633,0,0,yes,1.000000
25,,2044.951162,3622.799005,0,18633,0,0,yes,1.000000
24,,9015.138602,10741.383755,0,18633,0,0,yes,1.000000
23,,12697.613623,14393.462002,0,18633,0,0,yes,1.000000
22,,6328.429633,7811.029894,0,18633,0,0,yes,1.000000
21,,6695.219968,11430.762284,0,18633,0,0,yes,1.000000
20,,1674.133216,2046.174725,0,18633,0,0,yes,1.000000
19,,11973.677223,14240.812234,0,18633,0,0,yes,1.000000
18,,9247.946436,12518.171050,0,18633,0,0,yes,1.000000
17,,6409.236669,9759.156252,0,18633,0,0,yes,1.000000
16,,4844.358087,4847.193550,0,18633,0,0,yes,1.000000
15,,8631.285777,10400.561102,0,18633,0,0,yes,1.000000
14,,2407.583900,4202.205562,0,18633,0,0,yes,1.000000
13,,2042.234396,3237.946007,0,18633,0,0,yes,1.000000
12,,6512.117175,9550.560443,0,18633,0,0,yes,1.000000
11,,11784.159556,16283.675051,0,18633,0,0,yes,1.000000
10,,7523.024443,9180.256238,0,18633,0,0,yes,1.000000
9,,4234.500825,5697.999224,0,18633,0,0,yes,1.000000
8,,6579.413965,8778.173871,0,18633,0,0,yes,1.000000
7,,4906.441567,8459.673729,0,18633,0,0,yes,1.000000
6,,5741.576094,10758.776927,0,18633,0,0,yes,1.000000
5,,7818.061942,7818.066151,0,18633,0,0,yes,1.000000
4,,14998.101799,18551.436733,0,18633,0,0,yes,1.000000
3,,1024.812351,2567.593337,0,18633,0,0,yes,1.000000
2,,9700.047189,12793.301693,0,18633,0,0,yes,1.000000
1,,11092.309161,12600.463380,0,18633,0,0,yes,1.000000
