"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
72,,7441.051712,10418.835551,0,18629,0,0,yes,1.000000
71,,4530.653103,5920.376814,0,18629,0,0,yes,1.000000
70,,3748.773450,5344.057333,0,18629,0,0,yes,1.000000
69,,8894.198750,11216.793854,0,18629,0,0,yes,1.000000
68,,2237.642358,3679.056734,0,18629,0,0,yes,1.000000
67,,7371.854989,9993.161860,0,18629,0,0,yes,1.000000
66,,8522.044172,10947.984208,0,18629,0,0,yes,1.000000
65,,10434.208391,13606.292687,0,18629,0,0,yes,1.000000
64,,9008.456240,12282.025832,0,18629,0,0,yes,1.000000
63,,9826.803586,10672.604940,0,18629,0,0,yes,1.000000
62,,5275.525348,8690.625694,0,18629,0,0,yes,1.000000
61,,3047.755595,4221.402223,0,18629,0,0,yes,1.000000
60,,9805.025321,14486.772601,0,18629,0,0,yes,1.000000
59,,12966.603656,15558.013673,0,18629,0,0,yes,1.000000
58,,13146.702078,15838.231078,0,18629,0,0,yes,1.000000
57,,14918.835278,18029.401846,0,18055,0,0,yes,1.000000
56,,12986.395095,17006.412916,0,18629,0,0,yes,1.000000
55,,3636.914596,6579.171676,0,18629,0,0,yes,1.000000
54,,10182.063956,13853.751764,0,18629,0,0,yes,1.000000
53,,2357.896412,2845.299638,0,18629,0,0,yes,1.000000
52,,5745.932255,9337.558732,0,18629,0,0,yes,1.000000
51,,8261.946171,12468.207738,0,18629,0,0,yes,1.000000
50,,7878.022882,8550.734070,0,18629,0,0,yes,1.000000
49,,7434.180930,9952.840112,0,18629,0,0,yes,1.000000
48,,9685.931248,11158.667014,0,18629,0,0,yes,1.000000
47,,254.903147,372.844092,0,18629,0,0,yes,1.000000
46,,8570.661280,11613.555891,0,18629,0,0,yes,1.000000
45,,10023.923052,11157.665832,0,18629,0,0,yes,1.000000
44,,9756.800421,11723.580262,0,18629,0,0,yes,1.000000
43,,6520.489218,8800.738432,0,18629,0,0,yes,1.000000
42,,10175.162105,13289.952167,0,18629,0,0,yes,1.000000
41,,1247.731332,1814.317365,0,18629,0,0,yes,1.000000
40,,7261.705693,10613.250405,0,18629,0,0,yes,1.000000
39,,7516.682412,7516.697506,0,18629,0,0,yes,1.000000
38,,2492.222132,6136.759497,0,18629,0,0,yes,1.000000
37,,13381.437377,15996.695675,0,18629,0,0,yes,1.000000
36,,7750.363213,10692.054268,0,18629,0,0,yes,1.000000
35,,2160.814712,4032.794399,0,18629,0,0,yes,1.000000
34,,6243.805987,7453.483878,0,18629,0,0,yes,1.000000
33,,2094.428276,3919.242107,0,18629,0,0,yes,1.000000
32,,3347.078406,3347.083863,0,18629,0,0,yes,1.000000
31,,4836.435634,5168.067334,0,18629,0,0,yes,1.000000
30,,6596.780302,9000.109127,0,18629,0,0,yes,1.000000
29,,11283.277858,12632.287907,0,18629,0,0,yes,1.000000
28,,7617.794950,10431.570407,0,18629,0,0,yes,1.000000
27,,5232.811437,5689.113180,0,18629,0,0,yes,1.000000
26,,7161.029459,9740.840764,0,18629,0,0,yes,1.000000
25,,2044.951162,3622.732343,0,18629,0,0,yes,1.000000
24,,9015.138602,10750.560318,0,18629,0,0,yes,1.000000
23,,12697.613623,14382.244551,0,18629,0,0,yes,1.000000
22,,6328.429633,7822.444074,0,18629,0,0,yes,1.000000
21,,6695.219968,11419.515218,0,18629,0,0,yes,1.000000
20,,1674.133216,2043.363748,0,18629,0,0,yes,1.000000
19,,11973.677223,14233.145158,0,18629,0,0,yes,1.000000
18,,9247.946436,12527.253564,0,18629,0,0,yes,1.000000
17,,6409.236669,9766.113783,0,18629,0,0,yes,1.000000
16,,4844.358087,4848.033006,0,18629,0,0,yes,1.000000
15,,8631.285777,10409.455330,0,18629,0,0,yes,1.000000
14,,2407.583900,4200.926958,0,18629,0,0,yes,1.000000
13,,2042.234396,3229.578407,0,18629,0,0,yes,1.000000
12,,6512.117175,9545.203620,0,18629,0,0,yes,1.000000
11,,11784.159556,16266.380758,0,18629,0,0,yes,1.000000
10,,7523.024443,9196.679063,0,18629,0,0,yes,1.000000
9,,4234.500825,5715.625575,0,18629,0,0,yes,1.000000
8,,6579.413965,8758.853797,0,18629,0,0,yes,1.000000
7,,4906.441567,8470.756747,0,18629,0,0,yes,1.000000
6,,5741.576094,10754.817560,0,18629,0,0,yes,1.000000
5,,7818.061942,7818.070092,0,18629,0,0,yes,1.000000
4,,14998.101799,18546.958094,0,18629,0,0,yes,1.000000
3,,1024.812351,2566.762735,0,18629,0,0,yes,1.000000
2,,9700.047189,12804.054903,0,18629,0,0,yes,1.000000
1,,11092.309161,12613.147057,0,18629,0,0,yes,1.000000
