"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
72,,7441.051712,10434.665494,0,18660,0,0,yes,1.000000
71,,4530.653103,5902.556981,0,18660,0,0,yes,1.000000
70,,3748.773450,5355.392008,0,18660,0,0,yes,1.000000
69,,8894.198750,11258.015032,0,18660,0,0,yes,1.000000
68,,2237.642358,3681.826065,0,18660,0,0,yes,1.000000
67,,7371.854989,10016.792458,0,18660,0,0,yes,1.000000
66,,8522.044172,10985.771628,0,18660,0,0,yes,1.000000
65,,10434.208391,13652.092230,0,18660,0,0,yes,1.000000
64,,9008.456240,12275.669882,0,18660,0,0,yes,1.000000
63,,9826.803586,10702.296027,0,18660,0,0,yes,1.000000
62,,5275.525348,8672.779953,0,18660,0,0,yes,1.000000
61,,3047.755595,4262.810900,0,18660,0,0,yes,1.000000
60,,9805.025321,14529.822812,0,18660,0,0,yes,1.000000
59,,12966.603656,15591.978056,0,18660,0,0,yes,1.000000
58,,13146.702078,15869.520194,0,18660,0,0,yes,1.000000
57,,14918.835278,18065.405111,0,18091,0,0,yes,1.000000
56,,12986.395095,17028.930485,0,18660,0,0,yes,1.000000
55,,3636.914596,6581.823824,0,18660,0,0,yes,1.000000
54,,10182.063956,13896.776930,0,18660,0,0,yes,1.000000
53,,2357.896412,2835.798427,0,18660,0,0,yes,1.000000
52,,5745.932255,9336.582708,0,18660,0,0,yes,1.000000
51,,8261.946171,12475.135121,0,18660,0,0,yes,1.000000
50,,7878.022882,8552.553217,0,18660,0,0,yes,1.000000
49,,7434.180930,10001.090173,0,18660,0,0,yes,1.000000
48,,9685.931248,11181.100987,0,18660,0,0,yes,1.000000
47,,254.903147,368.882430,0,18660,0,0,yes,1.000000
46,,8570.661280,11656.949832,0,18660,0,0,yes,1.000000
45,,10023.923052,11187.050735,0,18660,0,0,yes,1.000000
44,,9756.800421,11770.572191,0,18660,0,0,yes,1.000000
43,,6520.489218,8847.328830,0,18660,0,0,yes,1.000000
42,,10175.162105,13317.049807,0,18660,0,0,yes,1.000000
41,,1247.731332,1806.361974,0,18660,0,0,yes,1.000000
40,,7261.705693,10643.827994,0,18660,0,0,yes,1.000000
39,,7516.682412,7516.715784,0,18660,0,0,yes,1.000000
38,,2492.222132,6129.807314,0,18660,0,0,yes,1.000000
37,,13381.437377,16008.682554,0,18660,0,0,yes,1.000000
36,,7750.363213,10701.753292,0,18660,0,0,yes,1.000000
35,,2160.814712,4021.040346,0,18660,0,0,yes,1.000000
34,,6243.805987,7500.109319,0,18660,0,0,yes,1.000000
33,,2094.428276,3919.492782,0,18660,0,0,yes,1.000000
32,,3347.078406,3347.168310,0,18660,0,0,yes,1.000000
31,,4836.435634,5175.003127,0,18660,0,0,yes,1.000000
30,,6596.780302,9040.205928,0,18660,0,0,yes,1.000000
29,,11283.277858,12665.348382,0,18660,0,0,yes,1.000000
28,,7617.794950,10430.809672,0,18660,0,0,yes,1.000000
27,,5232.811437,5701.798952,0,18660,0,0,yes,1.000000
26,,7161.029459,9742.601551,0,18660,0,0,yes,1.000000
25,,2044.951162,3628.437505,0,18660,0,0,yes,1.000000
24,,9015.138602,10745.838055,0,18660,0,0,yes,1.000000
23,,12697.613623,14424.338081,0,18660,0,0,yes,1.000000
22,,6328.429633,7808.339287,0,18660,0,0,yes,1.000000
21,,6695.219968,11468.720202,0,18660,0,0,yes,1.000000
20,,1674.133216,2034.316096,0,18660,0,0,yes,1.000000
19,,11973.677223,14268.109001,0,18660,0,0,yes,1.000000
18,,9247.946436,12536.358895,0,18660,0,0,yes,1.000000
17,,6409.236669,9763.955176,0,18660,0,0,yes,1.000000
16,,4844.358087,4851.985106,0,18660,0,0,yes,1.000000
15,,8631.285777,10399.965969,0,18660,0,0,yes,1.000000
14,,2407.583900,4204.531768,0,18660,0,0,yes,1.000000
13,,2042.234396,3233.979762,0,18660,0,0,yes,1.000000
12,,6512.117175,9547.979243,0,18660,0,0,yes,1.000000
11,,11784.159556,16309.385891,0,18660,0,0,yes,1.000000
10,,7523.024443,9187.143204,0,18660,0,0,yes,1.000000
9,,4234.500825,5696.801403,0,18660,0,0,yes,1.000000
8,,6579.413965,8790.658043,0,18660,0,0,yes,1.000000
7,,4906.441567,8462.452466,0,18660,0,0,yes,1.000000
6,,5741.576094,10757.042262,0,18660,0,0,yes,1.000000
5,,7818.061942,7818.067275,0,18660,0,0,yes,1.000000
4,,14998.101799,18579.963131,0,18660,0,0,yes,1.000000
3,,1024.812351,2571.705818,0,18660,0,0,yes,1.000000
2,,9700.047189,12804.399611,0,18660,0,0,yes,1.000000
1,,11092.309161,12612.073109,0,18660,0,0,yes,1.000000
