"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
72,,7441.051712,10410.279205,0,18635,0,0,yes,1.000000
71,,4530.653103,5904.678722,0,18635,0,0,yes,1.000000
70,,3748.773450,5337.097755,0,18635,0,0,yes,1.000000
69,,8894.198750,11234.877879,0,18635,0,0,yes,1.000000
68,,2237.642358,3677.478559,0,18635,0,0,yes,1.000000
67,,7371.854989,10009.371760,0,18635,0,0,yes,1.000000
66,,8522.044172,10970.951848,0,18635,0,0,yes,1.000000
65,,10434.208391,13613.833346,0,18635,0,0,yes,1.000000
64,,9008.456240,12267.690730,0,18635,0,0,yes,1.000000
63,,9826.803586,10683.794488,0,18635,0,0,yes,1.000000
62,,5275.525348,8674.862493,0,18635,0,0,yes,1.000000
61,,3047.755595,4244.555605,0,18635,0,0,yes,1.000000
60,,9805.025321,14501.129449,0,18635,0,0,yes,1.000000
59,,12966.603656,15568.720497,0,18635,0,0,yes,1.000000
58,,13146.702078,15847.979757,0,18635,0,0,yes,1.000000
57,,14918.835278,18033.379781,0,18057,0,0,yes,1.000000
56,,12986.395095,17006.226046,0,18635,0,0,yes,1.000000
55,,3636.914596,6575.082381,0,18635,0,0,yes,1.000000
54,,10182.063956,13872.625911,0,18635,0,0,yes,1.000000
53,,2357.896412,2836.204584,0,18635,0,0,yes,1.000000
52,,5745.932255,9324.316393,0,18635,0,0,yes,1.000000
51,,8261.946171,12468.802246,0,18635,0,0,yes,1.000000
50,,7878.022882,8558.503666,0,18635,0,0,yes,1.000000
49,,7434.180930,9964.224746,0,18635,0,0,yes,1.000000
48,,9685.931248,11166.749007,0,18635,0,0,yes,1.000000
47,,254.903147,369.992253,0,18635,0,0,yes,1.000000
46,,8570.661280,11636.230529,0,18635,0,0,yes,1.000000
45,,10023.923052,11171.561039,0,18635,0,0,yes,1.000000
44,,9756.800421,11743.670664,0,18635,0,0,yes,1.000000
43,,6520.489218,8820.495957,0,18635,0,0,yes,1.000000
42,,10175.162105,13289.520437,0,18635,0,0,yes,1.000000
41,,1247.731332,1804.869327,0,18635,0,0,yes,1.000000
40,,7261.705693,10625.881634,0,18635,0,0,yes,1.000000
39,,7516.682412,7516.721261,0,18635,0,0,yes,1.000000
38,,2492.222132,6132.292070,0,18635,0,0,yes,1.000000
37,,13381.437377,15991.696220,0,18635,0,0,yes,1.000000
36,,7750.363213,10682.098681,0,18635,0,0,yes,1.000000
35,,2160.814712,4021.380589,0,18635,0,0,yes,1.000000
34,,6243.805987,7474.965773,0,18635,0,0,yes,1.000000
33,,2094.428276,3929.104731,0,18635,0,0,yes,1.000000
32,,3347.078406,3347.098835,0,18635,0,0,yes,1.000000
31,,4836.435634,5161.680881,0,18635,0,0,yes,1.000000
30,,6596.780302,9015.508651,0,18635,0,0,yes,1.000000
29,,11283.277858,12640.284318,0,18635,0,0,yes,1.000000
28,,7617.794950,10431.388237,0,18635,0,0,yes,1.000000
27,,5232.811437,5687.130902,0,18635,0,0,yes,1.000000
26,,7161.029459,9736.453865,0,18635,0,0,yes,1.000000
25,,2044.951162,3627.256552,0,18635,0,0,yes,1.000000
24,,9015.138602,10735.414185,0,18635,0,0,yes,1.000000
23,,12697.613623,14391.638997,0,18635,0,0,yes,1.000000
22,,6328.429633,7800.945194,0,18635,0,0,yes,1.000000
21,,6695.219968,11427.712167,0,18635,0,0,yes,1.000000
20,,1674.133216,2046.145846,0,18635,0,0,yes,1.000000
19,,11973.677223,14246.494019,0,18635,0,0,yes,1.000000
18,,9247.946436,12519.819530,0,18635,0,0,yes,1.000000
17,,6409.236669,9744.802519,0,18635,0,0,yes,1.000000
16,,4844.358087,4847.483740,0,18635,0,0,yes,1.000000
15,,8631.285777,10404.337110,0,18635,0,0,yes,1.000000
14,,2407.583900,4202.602465,0,18635,0,0,yes,1.000000
13,,2042.234396,3227.537274,0,18635,0,0,yes,1.000000
12,,6512.117175,9541.665050,0,18635,0,0,yes,1.000000
11,,11784.159556,16283.757612,0,18635,0,0,yes,1.000000
10,,7523.024443,9182.945703,0,18635,0,0,yes,1.000000
9,,4234.500825,5698.271480,0,18635,0,0,yes,1.000000
8,,6579.413965,8785.502596,0,18635,0,0,yes,1.000000
7,,4906.441567,8457.915268,0,18635,0,0,yes,1.000000
6,,5741.576094,10747.943071,0,18635,0,0,yes,1.000000
5,,7818.061942,7818.071269,0,18635,0,0,yes,1.000000
4,,14998.101799,18553.159826,0,18635,0,0,yes,1.000000
3,,1024.812351,2569.601723,0,18635,0,0,yes,1.000000
2,,9700.047189,12804.159608,0,18635,0,0,yes,1.000000
1,,11092.309161,12600.644260,0,18635,0,0,yes,1.000000
