"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
72,,22323.155135,22355.168125,0,45560,0,0,yes,1.000000
71,,13591.959309,13625.320069,0,45560,0,0,yes,1.000000
70,,11246.320351,11271.879273,0,45560,0,0,yes,1.000000
69,,26682.596250,26692.101385,0,45560,0,0,yes,1.000000
68,,6712.927075,6731.750899,0,45560,0,0,yes,1.000000
67,,22115.564968,22124.589197,0,45560,0,0,yes,1.000000
66,,25566.132516,25572.482275,0,45560,0,0,yes,1.000000
65,,31302.625172,31309.376500,0,45560,0,0,yes,1.000000
64,,27025.368719,27053.471508,0,45560,0,0,yes,1.000000
63,,29480.410758,29482.658774,0,45560,0,0,yes,1.000000
62,,15826.576044,15854.216402,0,45560,0,0,yes,1.000000
61,,9143.266785,9149.242222,0,45560,0,0,yes,1.000000
60,,29415.075963,29438.954419,0,45560,0,0,yes,1.000000
59,,38899.810967,38903.642513,0,45560,0,0,yes,1.000000
58,,39440.106233,39447.951523,0,45560,0,0,yes,1.000000
57,,44756.505835,44768.423936,0,44802,0,0,yes,1.000000
56,,38959.185284,38974.920528,0,45560,0,0,yes,1.000000
55,,10910.743788,10934.965302,0,45560,0,0,yes,1.000000
54,,30546.191867,30569.708660,0,45560,0,0,yes,1.000000
53,,7073.689237,7073.979925,0,45560,0,0,yes,1.000000
52,,17237.796765,17262.706118,0,45560,0,0,yes,1.000000
51,,24785.838512,24799.373679,0,45560,0,0,yes,1.000000
50,,23634.068645,23637.166326,0,45560,0,0,yes,1.000000
49,,22302.542790,22327.635168,0,45560,0,0,yes,1.000000
48,,29057.793744,29072.236824,0,45560,0,0,yes,1.000000
47,,764.709440,767.309840,0,45560,0,0,yes,1.000000
46,,25711.983841,25739.874362,0,45560,0,0,yes,1.000000
45,,30071.769157,30084.279415,0,45560,0,0,yes,1.000000
44,,29270.401262,29281.071675,0,45560,0,0,yes,1.000000
43,,19561.467654,19565.742521,0,45560,0,0,yes,1.000000
42,,30525.486315,30525.567007,0,45560,0,0,yes,1.000000
41,,3743.193995,3749.044227,0,45560,0,0,yes,1.000000
40,,21785.117080,21812.035681,0,45560,0,0,yes,1.000000
39,,22550.047236,22564.609981,0,45560,0,0,yes,1.000000
38,,7476.666395,7492.779761,0,45560,0,0,yes,1.000000
37,,40144.312132,40155.027958,0,45560,0,0,yes,1.000000
36,,23251.089639,23267.208609,0,45560,0,0,yes,1.000000
35,,6482.444135,6514.119072,0,45560,0,0,yes,1.000000
34,,18731.417960,18740.535915,0,45560,0,0,yes,1.000000
33,,6283.284829,6305.756254,0,45560,0,0,yes,1.000000
32,,10041.235217,10041.278103,0,45560,0,0,yes,1.000000
31,,14509.306902,14517.301677,0,45560,0,0,yes,1.000000
30,,19790.340905,19801.956664,0,45560,0,0,yes,1.000000
29,,33849.833575,33882.451485,0,45560,0,0,yes,1.000000
28,,22853.384850,22888.392957,0,45560,0,0,yes,1.000000
27,,15698.434311,15710.230431,0,45560,0,0,yes,1.000000
26,,21483.088376,21485.776885,0,45560,0,0,yes,1.000000
25,,6134.853486,6143.701814,0,45560,0,0,yes,1.000000
24,,27045.415805,27064.117974,0,45560,0,0,yes,1.000000
23,,38092.840870,38102.915021,0,45560,0,0,yes,1.000000
22,,18985.288898,18989.578840,0,45560,0,0,yes,1.000000
21,,20085.659904,20091.907440,0,45560,0,0,yes,1.000000
20,,5022.399647,5027.141174,0,45560,0,0,yes,1.000000
19,,35921.031668,35928.391685,0,45560,0,0,yes,1.000000
18,,27743.839309,27769.708690,0,45560,0,0,yes,1.000000
17,,19227.710008,19251.886158,0,45560,0,0,yes,1.000000
16,,14533.074260,14551.869881,0,45560,0,0,yes,1.000000
15,,25893.857330,25899.082553,0,45560,0,0,yes,1.000000
14,,7222.751699,7234.647744,0,45560,0,0,yes,1.000000
13,,6126.703188,6126.888585,0,45560,0,0,yes,1.000000
12,,19536.351524,19560.163090,0,45560,0,0,yes,1.000000
11,,35352.478668,35358.404666,0,45560,0,0,yes,1.000000
10,,22569.073329,22582.959073,0,45560,0,0,yes,1.000000
9,,12703.502475,12706.004626,0,45560,0,0,yes,1.000000
8,,19738.241895,19742.880028,0,45560,0,0,yes,1.000000
7,,14719.324700,14741.712048,0,45560,0,0,yes,1.000000
6,,17224.728283,17253.958919,0,45560,0,0,yes,1.000000
5,,23454.185825,23469.845666,0,45560,0,0,yes,1.000000
4,,44994.305398,44996.769991,0,45560,0,0,yes,1.000000
3,,3074.437052,3079.090393,0,45560,0,0,yes,1.000000
2,,29100.141566,29116.975052,0,45560,0,0,yes,1.000000
1,,33276.927482,33277.609111,0,45560,0,0,yes,1.000000
