"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
72,,0.100000,1.431773,0,2,0,0,yes,1.000000
71,,0.100000,0.561139,0,2,0,0,yes,1.000000
70,,0.100000,0.643479,0,2,0,0,yes,1.000000
69,,0.100000,0.726887,0,2,0,0,yes,1.000000
68,,0.100000,0.149650,0,2,0,0,yes,1.000000
67,,0.100000,0.801438,0,2,0,0,yes,1.000000
66,,0.100000,1.574187,0,2,0,0,yes,1.000000
65,,0.100000,1.116778,0,2,0,0,yes,1.000000
64,,0.100000,1.343808,0,2,0,0,yes,1.000000
63,,0.100000,1.215322,0,2,0,0,yes,1.000000
62,,0.100000,1.062793,0,2,0,0,yes,1.000000
61,,0.100000,0.434068,0,2,0,0,yes,1.000000
60,,0.100000,1.922528,0,2,0,0,yes,1.000000
59,,0.100000,1.763456,0,2,0,0,yes,1.000000
58,,0.100000,1.860877,0,2,0,0,yes,1.000000
57,,0.100000,1.000000,0,1,0,0,yes,1.000000
56,,0.100000,1.907950,0,2,0,0,yes,1.000000
55,,0.100000,0.590460,0,2,0,0,yes,1.000000
54,,0.100000,1.395930,0,2,0,0,yes,1.000000
53,,0.100000,0.252637,0,2,0,0,yes,1.000000
52,,0.100000,0.997762,0,2,0,0,yes,1.000000
51,,0.100000,1.366811,0,2,0,0,yes,1.000000
50,,0.100000,0.926068,0,2,0,0,yes,1.000000
49,,0.100000,0.716877,0,2,0,0,yes,1.000000
48,,0.100000,1.558490,0,2,0,0,yes,1.000000
47,,0.100000,0.255945,0,2,0,0,yes,1.000000
46,,0.100000,1.232435,0,2,0,0,yes,1.000000
45,,0.100000,1.207332,0,2,0,0,yes,1.000000
44,,0.100000,1.104251,0,2,0,0,yes,1.000000
43,,0.100000,0.746257,0,2,0,0,yes,1.000000
42,,0.100000,1.706073,0,2,0,0,yes,1.000000
41,,0.100000,0.575308,0,2,0,0,yes,1.000000
40,,0.100000,1.695578,0,2,0,0,yes,1.000000
39,,0.100000,0.775159,0,2,0,0,yes,1.000000
38,,0.100000,0.614273,0,2,0,0,yes,1.000000
37,,0.100000,1.795241,0,2,0,0,yes,1.000000
36,,0.100000,1.167025,0,2,0,0,yes,1.000000
35,,0.100000,0.543905,0,2,0,0,yes,1.000000
34,,0.100000,0.661133,0,2,0,0,yes,1.000000
33,,0.100000,0.807763,0,2,0,0,yes,1.000000
32,,0.100000,0.107065,0,2,0,0,yes,1.000000
31,,0.100000,0.398587,0,2,0,0,yes,1.000000
30,,0.100000,1.426404,0,2,0,0,yes,1.000000
29,,0.100000,1.798240,0,2,0,0,yes,1.000000
28,,0.100000,1.218138,0,2,0,0,yes,1.000000
27,,0.100000,0.805989,0,2,0,0,yes,1.000000
26,,0.100000,0.658548,0,2,0,0,yes,1.000000
25,,0.100000,0.253165,0,2,0,0,yes,1.000000
24,,0.100000,1.245286,0,2,0,0,yes,1.000000
23,,0.100000,1.505701,0,2,0,0,yes,1.000000
22,,0.100000,1.014940,0,2,0,0,yes,1.000000
21,,0.100000,1.325912,0,2,0,0,yes,1.000000
20,,0.100000,0.297946,0,2,0,0,yes,1.000000
19,,0.100000,1.835848,0,2,0,0,yes,1.000000
18,,0.100000,1.283197,0,2,0,0,yes,1.000000
17,,0.100000,1.341832,0,2,0,0,yes,1.000000
16,,0.100000,0.132252,0,2,0,0,yes,1.000000
15,,0.100000,1.243753,0,2,0,0,yes,1.000000
14,,0.100000,0.530969,0,2,0,0,yes,1.000000
13,,0.100000,0.733767,0,2,0,0,yes,1.000000
12,,0.100000,0.921092,0,2,0,0,yes,1.000000
11,,0.100000,1.708847,0,2,0,0,yes,1.000000
10,,0.100000,0.936852,0,2,0,0,yes,1.000000
9,,0.100000,1.137245,0,2,0,0,yes,1.000000
8,,0.100000,1.170655,0,2,0,0,yes,1.000000
7,,0.100000,1.116005,0,2,0,0,yes,1.000000
6,,0.100000,1.669169,0,2,0,0,yes,1.000000
5,,0.100000,0.655751,0,2,0,0,yes,1.000000
4,,0.100000,1.974955,0,2,0,0,yes,1.000000
3,,0.100000,0.117254,0,2,0,0,yes,1.000000
2,,0.100000,1.154490,0,2,0,0,yes,1.000000
1,,0.100000,1.282645,0,2,0,0,yes,1.000000
