"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
72,,0.100000,1.898852,0,3,0,0,yes,1.000000
71,,0.100000,0.703779,0,3,0,0,yes,1.000000
70,,0.100000,0.982739,0,3,0,0,yes,1.000000
69,,0.100000,1.398110,0,3,0,0,yes,1.000000
68,,0.100000,0.385723,0,3,0,0,yes,1.000000
67,,0.100000,1.864744,0,3,0,0,yes,1.000000
66,,0.100000,2.053721,0,3,0,0,yes,1.000000
65,,0.100000,1.909822,0,3,0,0,yes,1.000000
64,,0.100000,2.196477,0,3,0,0,yes,1.000000
63,,0.100000,1.546591,0,3,0,0,yes,1.000000
62,,0.100000,1.866661,0,3,0,0,yes,1.000000
61,,0.100000,0.511836,0,3,0,0,yes,1.000000
60,,0.100000,2.750014,0,3,0,0,yes,1.000000
59,,0.100000,2.639284,0,3,0,0,yes,1.000000
58,,0.100000,2.794487,0,3,0,0,yes,1.000000
57,,0.100000,3.000000,0,3,0,0,yes,1.000000
56,,0.100000,2.722369,0,3,0,0,yes,1.000000
55,,0.100000,0.886427,0,3,0,0,yes,1.000000
54,,0.100000,2.512475,0,3,0,0,yes,1.000000
53,,0.100000,0.641321,0,3,0,0,yes,1.000000
52,,0.100000,1.778483,0,3,0,0,yes,1.000000
51,,0.100000,1.887910,0,3,0,0,yes,1.000000
50,,0.100000,1.087742,0,3,0,0,yes,1.000000
49,,0.100000,1.981028,0,3,0,0,yes,1.000000
48,,0.100000,1.195614,0,3,0,0,yes,1.000000
47,,0.100000,0.129473,0,3,0,0,yes,1.000000
46,,0.100000,1.447488,0,3,0,0,yes,1.000000
45,,0.100000,1.276279,0,3,0,0,yes,1.000000
44,,0.100000,0.986205,0,3,0,0,yes,1.000000
43,,0.100000,1.265947,0,3,0,0,yes,1.000000
42,,0.100000,2.612226,0,3,0,0,yes,1.000000
41,,0.100000,0.685733,0,3,0,0,yes,1.000000
40,,0.100000,1.752369,0,3,0,0,yes,1.000000
39,,0.100000,1.033040,0,3,0,0,yes,1.000000
38,,0.100000,1.150296,0,3,0,0,yes,1.000000
37,,0.100000,2.446276,0,3,0,0,yes,1.000000
36,,0.100000,1.660394,0,3,0,0,yes,1.000000
35,,0.100000,0.678629,0,3,0,0,yes,1.000000
34,,0.100000,0.880286,0,3,0,0,yes,1.000000
33,,0.100000,0.785172,0,3,0,0,yes,1.000000
32,,0.100000,0.191349,0,3,0,0,yes,1.000000
31,,0.100000,0.446508,0,3,0,0,yes,1.000000
30,,0.100000,1.761576,0,3,0,0,yes,1.000000
29,,0.100000,1.496450,0,3,0,0,yes,1.000000
28,,0.100000,1.377008,0,3,0,0,yes,1.000000
27,,0.100000,0.715675,0,3,0,0,yes,1.000000
26,,0.100000,1.733470,0,3,0,0,yes,1.000000
25,,0.100000,0.696592,0,3,0,0,yes,1.000000
24,,0.100000,0.920993,0,3,0,0,yes,1.000000
23,,0.100000,1.880532,0,3,0,0,yes,1.000000
22,,0.100000,0.904232,0,3,0,0,yes,1.000000
21,,0.100000,2.623666,0,3,0,0,yes,1.000000
20,,0.100000,0.123992,0,3,0,0,yes,1.000000
19,,0.100000,2.658782,0,3,0,0,yes,1.000000
18,,0.100000,2.031769,0,3,0,0,yes,1.000000
17,,0.100000,2.096259,0,3,0,0,yes,1.000000
16,,0.100000,0.176578,0,3,0,0,yes,1.000000
15,,0.100000,1.421603,0,3,0,0,yes,1.000000
14,,0.100000,0.701647,0,3,0,0,yes,1.000000
13,,0.100000,0.587428,0,3,0,0,yes,1.000000
12,,0.100000,1.493289,0,3,0,0,yes,1.000000
11,,0.100000,2.772934,0,3,0,0,yes,1.000000
10,,0.100000,1.426181,0,3,0,0,yes,1.000000
9,,0.100000,1.711143,0,3,0,0,yes,1.000000
8,,0.100000,1.242140,0,3,0,0,yes,1.000000
7,,0.100000,1.920539,0,3,0,0,yes,1.000000
6,,0.100000,2.426641,0,3,0,0,yes,1.000000
5,,0.100000,0.516402,0,3,0,0,yes,1.000000
4,,0.100000,2.999734,0,3,0,0,yes,1.000000
3,,0.100000,0.533930,0,3,0,0,yes,1.000000
2,,0.100000,1.973257,0,3,0,0,yes,1.000000
1,,0.100000,1.746454,0,3,0,0,yes,1.000000
