"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
72,,0.100000,2.089894,0,3,0,0,yes,1.000000
71,,0.100000,1.419612,0,3,0,0,yes,1.000000
70,,0.100000,1.587535,0,3,0,0,yes,1.000000
69,,0.100000,1.558865,0,3,0,0,yes,1.000000
68,,0.100000,0.332599,0,3,0,0,yes,1.000000
67,,0.100000,1.299214,0,3,0,0,yes,1.000000
66,,0.100000,1.723822,0,3,0,0,yes,1.000000
65,,0.100000,1.999931,0,3,0,0,yes,1.000000
64,,0.100000,2.559696,0,3,0,0,yes,1.000000
63,,0.100000,1.018033,0,3,0,0,yes,1.000000
62,,0.100000,2.547192,0,3,0,0,yes,1.000000
61,,0.100000,0.221501,0,3,0,0,yes,1.000000
60,,0.100000,2.786114,0,3,0,0,yes,1.000000
59,,0.100000,2.499858,0,3,0,0,yes,1.000000
58,,0.100000,2.977328,0,3,0,0,yes,1.000000
57,,0.100000,2.000000,0,2,0,0,yes,1.000000
56,,0.100000,2.960257,0,3,0,0,yes,1.000000
55,,0.100000,1.211556,0,3,0,0,yes,1.000000
54,,0.100000,2.414443,0,3,0,0,yes,1.000000
53,,0.100000,0.495638,0,3,0,0,yes,1.000000
52,,0.100000,2.505656,0,3,0,0,yes,1.000000
51,,0.100000,2.673192,0,3,0,0,yes,1.000000
50,,0.100000,0.615981,0,3,0,0,yes,1.000000
49,,0.100000,1.874713,0,3,0,0,yes,1.000000
48,,0.100000,1.657702,0,3,0,0,yes,1.000000
47,,0.100000,0.186952,0,3,0,0,yes,1.000000
46,,0.100000,1.728412,0,3,0,0,yes,1.000000
45,,0.100000,1.241068,0,3,0,0,yes,1.000000
44,,0.100000,1.681064,0,3,0,0,yes,1.000000
43,,0.100000,1.127810,0,3,0,0,yes,1.000000
42,,0.100000,2.792141,0,3,0,0,yes,1.000000
41,,0.100000,0.740964,0,3,0,0,yes,1.000000
40,,0.100000,1.500800,0,3,0,0,yes,1.000000
39,,0.100000,0.181843,0,3,0,0,yes,1.000000
38,,0.100000,1.898301,0,3,0,0,yes,1.000000
37,,0.100000,2.742553,0,3,0,0,yes,1.000000
36,,0.100000,2.536335,0,3,0,0,yes,1.000000
35,,0.100000,1.494366,0,3,0,0,yes,1.000000
34,,0.100000,0.167000,0,3,0,0,yes,1.000000
33,,0.100000,0.407547,0,3,0,0,yes,1.000000
32,,0.100000,0.258419,0,3,0,0,yes,1.000000
31,,0.100000,0.661654,0,3,0,0,yes,1.000000
30,,0.100000,1.513048,0,3,0,0,yes,1.000000
29,,0.100000,1.542473,0,3,0,0,yes,1.000000
28,,0.100000,1.573131,0,3,0,0,yes,1.000000
27,,0.100000,0.427312,0,3,0,0,yes,1.000000
26,,0.100000,2.371411,0,3,0,0,yes,1.000000
25,,0.100000,0.407683,0,3,0,0,yes,1.000000
24,,0.100000,1.969202,0,3,0,0,yes,1.000000
23,,0.100000,1.970060,0,3,0,0,yes,1.000000
22,,0.100000,1.238940,0,3,0,0,yes,1.000000
21,,0.100000,2.338633,0,3,0,0,yes,1.000000
20,,0.100000,0.114113,0,3,0,0,yes,1.000000
19,,0.100000,2.688343,0,3,0,0,yes,1.000000
18,,0.100000,2.612578,0,3,0,0,yes,1.000000
17,,0.100000,2.951660,0,3,0,0,yes,1.000000
16,,0.100000,0.532170,0,3,0,0,yes,1.000000
15,,0.100000,2.320187,0,3,0,0,yes,1.000000
14,,0.100000,0.782829,0,3,0,0,yes,1.000000
13,,0.100000,0.650995,0,3,0,0,yes,1.000000
12,,0.100000,1.819123,0,3,0,0,yes,1.000000
11,,0.100000,2.716135,0,3,0,0,yes,1.000000
10,,0.100000,1.857290,0,3,0,0,yes,1.000000
9,,0.100000,2.393582,0,3,0,0,yes,1.000000
8,,0.100000,0.996131,0,3,0,0,yes,1.000000
7,,0.100000,2.517850,0,3,0,0,yes,1.000000
6,,0.100000,2.714164,0,3,0,0,yes,1.000000
5,,0.100000,0.822474,0,3,0,0,yes,1.000000
4,,0.100000,2.998601,0,3,0,0,yes,1.000000
3,,0.100000,0.235006,0,3,0,0,yes,1.000000
2,,0.100000,2.467890,0,3,0,0,yes,1.000000
1,,0.100000,2.294401,0,3,0,0,yes,1.000000
