"planning_unit","number"
49613,0
49612,0
49611,0
49610,0
49609,0
49608,1
49607,0
49606,39
49605,91
49604,83
49603,3
49602,0
49601,3
49600,14
49599,5
49598,5
49597,16
49596,4
49595,2
49594,4
49593,1
49592,0
49591,0
49590,0
49589,0
49588,0
49587,0
49586,0
49585,0
49584,0
49583,0
49582,0
49581,0
49580,0
49579,0
49578,0
49577,0
49576,40
49575,92
49574,98
49573,90
49572,82
49571,85
49570,82
49569,71
49568,66
49567,58
49566,68
49565,0
49564,0
49563,0
49562,0
49561,0
49560,0
49559,0
49558,0
49557,0
49556,0
49555,0
49554,0
49553,0
49552,0
49551,0
49550,0
49549,0
49548,0
49547,0
49546,0
49545,0
49544,0
49543,0
49542,91
49541,66
49540,41
49539,3
49538,1
49537,0
49536,0
49535,0
49534,0
49533,0
49532,0
49531,0
49530,0
49529,0
49528,27
49527,40
49526,29
49525,37
49524,46
49523,46
49522,51
49521,43
49520,37
49519,24
49518,41
49517,0
49516,0
49515,0
49514,0
49513,0
49512,0
49511,0
49510,0
49509,0
49508,0
49507,0
49506,0
49505,0
49504,0
49503,0
49502,0
49501,0
49500,0
49499,0
49498,0
49497,0
49496,0
49495,0
49494,0
49493,79
49492,92
49491,93
49490,98
49489,100
49488,100
49487,100
49486,100
49485,100
49484,100
49483,100
49482,100
49481,100
49480,100
49479,99
49478,100
49477,100
49476,100
49475,100
49474,8
49473,0
49472,0
49471,3
49470,7
49469,2
49468,0
49467,0
49466,0
49465,1
49464,0
49463,12
49462,11
49461,0
49460,0
49459,0
49458,0
49457,24
49456,46
49455,57
49454,0
49453,0
49452,0
49451,0
49450,0
49449,0
49448,0
49447,0
49446,5
49445,12
49444,1
49443,0
49442,0
49441,0
49440,0
49439,0
49438,0
49437,0
49436,3
49435,47
49434,68
49433,98
49432,58
49431,9
49430,0
49429,0
49428,0
49427,0
49426,0
49425,4
49424,0
49423,0
49422,0
49421,0
49420,0
49419,0
49418,0
49417,0
49416,0
49415,0
49414,0
49413,0
49412,0
49411,0
49410,0
49409,0
49408,0
49407,0
49406,0
49405,0
49404,0
49403,0
49402,0
49401,0
49400,0
49399,0
49398,2
49397,0
49396,0
49395,0
49394,0
49393,0
49392,0
49391,0
49390,0
49389,13
49388,1
49387,0
49386,0
49385,0
49384,0
49383,0
49382,0
49381,0
49380,51
49379,20
49378,1
49377,0
49376,0
49375,15
49374,15
49373,25
49372,34
49371,6
49370,4
49369,7
49368,25
49367,3
49366,0
49365,0
49364,0
49363,0
49362,0
49361,0
49360,0
49359,0
49358,0
49357,1
49356,1
49355,0
49354,0
49353,1
49352,45
49351,92
49350,94
49349,93
49348,97
49347,97
49346,97
49345,94
49344,82
49343,50
49342,62
49341,53
49340,0
49339,0
49338,0
49337,0
49336,0
49335,0
49334,0
49333,0
49332,0
49331,0
49330,0
49329,0
49328,0
49327,0
49326,0
49325,0
49324,0
49323,0
49322,0
49321,0
49320,0
49319,0
49318,1
49317,90
49316,91
49315,92
49314,91
49313,18
49312,0
49311,0
49310,0
49309,0
49308,0
49307,0
49306,0
49305,0
49304,0
49303,25
49302,34
49301,35
49300,33
49299,35
49298,14
49297,49
49296,46
49295,18
49294,37
49293,34
49292,38
49291,30
49290,34
49289,2
49288,0
49287,0
49286,0
49285,0
49284,0
49283,0
49282,0
49281,0
49280,0
49279,0
49278,0
49277,0
49276,0
49275,9
49274,0
49273,0
49272,48
49271,53
49270,34
49269,55
49268,94
49267,99
49266,99
49265,98
49264,99
49263,100
49262,100
49261,98
49260,100
49259,100
49258,100
49257,100
49256,100
49255,100
49254,99
49253,100
49252,99
49251,100
49250,100
49249,1
49248,0
49247,0
49246,4
49245,0
49244,4
49243,3
49242,0
49241,0
49240,1
49239,0
49238,0
49237,0
49236,0
49235,0
49234,0
49233,2
49232,29
49231,63
49230,52
49229,0
49228,0
49227,0
49226,0
49225,0
49224,0
49223,0
49222,0
49221,6
49220,2
49219,1
49218,0
49217,0
49216,0
49215,0
49214,0
49213,0
49212,0
49211,1
49210,31
49209,55
49208,96
49207,35
49206,3
49205,1
49204,0
49203,0
49202,0
49201,0
49200,12
49199,9
49198,6
49197,0
49196,0
49195,0
49194,0
49193,0
49192,0
49191,0
49190,0
49189,0
49188,0
49187,0
49186,0
49185,0
49184,0
49183,0
49182,0
49181,0
49180,0
49179,0
49178,0
49177,0
49176,0
49175,0
49174,0
49173,0
49172,0
49171,0
49170,0
49169,0
49168,0
49167,0
49166,0
49165,0
49164,8
49163,72
49162,85
49161,37
49160,15
49159,15
49158,0
49157,0
49156,0
49155,7
49154,1
49153,2
49152,0
49151,1
49150,35
49149,17
49148,13
49147,5
49146,0
49145,3
49144,11
49143,45
49142,35
49141,2
49140,0
49139,0
49138,0
49137,0
49136,0
49135,0
49134,0
49133,0
49132,1
49131,0
49130,0
49129,2
49128,1
49127,66
49126,94
49125,95
49124,95
49123,96
49122,99
49121,98
49120,97
49119,94
49118,88
49117,75
49116,81
49115,31
49114,0
49113,0
49112,0
49111,0
49110,0
49109,0
49108,0
49107,0
49106,0
49105,0
49104,0
49103,0
49102,0
49101,0
49100,0
49099,0
49098,0
49097,0
49096,0
49095,0
49094,97
49093,96
49092,92
49091,90
49090,87
49089,91
49088,4
49087,0
49086,0
49085,0
49084,0
49083,0
49082,0
49081,0
49080,0
49079,3
49078,33
49077,25
49076,31
49075,27
49074,30
49073,37
49072,43
49071,43
49070,28
49069,38
49068,42
49067,37
49066,25
49065,45
49064,6
49063,0
49062,0
49061,0
49060,0
49059,0
49058,0
49057,0
49056,0
49055,0
49054,0
49053,0
49052,0
49051,0
49050,100
49049,100
49048,100
49047,16
49046,15
49045,2
49044,0
49043,4
49042,33
49041,29
49040,84
49039,99
49038,100
49037,100
49036,97
49035,100
49034,100
49033,97
49032,99
49031,100
49030,99
49029,89
49028,94
49027,96
49026,93
49025,99
49024,32
49023,0
49022,1
49021,0
49020,0
49019,0
49018,1
49017,0
49016,0
49015,0
49014,0
49013,9
49012,7
49011,5
49010,2
49009,0
49008,15
49007,61
49006,77
49005,29
49004,0
49003,0
49002,0
49001,0
49000,0
48999,14
48998,0
48997,5
48996,29
48995,0
48994,0
48993,1
48992,0
48991,0
48990,0
48989,0
48988,0
48987,0
48986,4
48985,59
48984,85
48983,87
48982,26
48981,2
48980,0
48979,0
48978,0
48977,0
48976,0
48975,2
48974,0
48973,6
48972,1
48971,0
48970,0
48969,0
48968,0
48967,0
48966,0
48965,0
48964,0
48963,0
48962,0
48961,0
48960,0
48959,0
48958,0
48957,0
48956,0
48955,0
48954,0
48953,0
48952,0
48951,0
48950,0
48949,0
48948,0
48947,0
48946,0
48945,0
48944,0
48943,0
48942,0
48941,0
48940,2
48939,21
48938,87
48937,99
48936,96
48935,98
48934,67
48933,0
48932,0
48931,0
48930,13
48929,10
48928,1
48927,0
48926,1
48925,1
48924,0
48923,0
48922,0
48921,0
48920,0
48919,10
48918,55
48917,31
48916,15
48915,9
48914,0
48913,0
48912,0
48911,0
48910,0
48909,0
48908,0
48907,0
48906,0
48905,0
48904,0
48903,0
48902,68
48901,96
48900,95
48899,97
48898,97
48897,99
48896,95
48895,98
48894,97
48893,96
48892,90
48891,83
48890,90
48889,91
48888,0
48887,0
48886,0
48885,0
48884,0
48883,0
48882,0
48881,0
48880,0
48879,0
48878,0
48877,0
48876,0
48875,0
48874,0
48873,0
48872,0
48871,0
48870,0
48869,48
48868,92
48867,89
48866,90
48865,94
48864,94
48863,0
48862,0
48861,0
48860,0
48859,0
48858,0
48857,0
48856,0
48855,0
48854,1
48853,31
48852,31
48851,20
48850,0
48849,0
48848,0
48847,0
48846,3
48845,2
48844,3
48843,6
48842,26
48841,23
48840,33
48839,7
48838,0
48837,0
48836,0
48835,0
48834,0
48833,0
48832,0
48831,0
48830,0
48829,0
48828,0
48827,0
48826,0
48825,100
48824,100
48823,67
48822,0
48821,0
48820,0
48819,0
48818,0
48817,0
48816,0
48815,0
48814,97
48813,100
48812,100
48811,90
48810,79
48809,100
48808,98
48807,99
48806,58
48805,50
48804,70
48803,50
48802,0
48801,24
48800,27
48799,1
48798,0
48797,0
48796,0
48795,0
48794,0
48793,0
48792,0
48791,0
48790,0
48789,13
48788,97
48787,91
48786,76
48785,70
48784,48
48783,81
48782,93
48781,90
48780,27
48779,5
48778,17
48777,9
48776,8
48775,16
48774,75
48773,82
48772,86
48771,80
48770,11
48769,6
48768,12
48767,18
48766,20
48765,0
48764,0
48763,0
48762,3
48761,37
48760,88
48759,97
48758,79
48757,19
48756,1
48755,1
48754,0
48753,0
48752,0
48751,0
48750,0
48749,0
48748,0
48747,13
48746,0
48745,0
48744,0
48743,0
48742,0
48741,0
48740,0
48739,0
48738,0
48737,0
48736,0
48735,0
48734,0
48733,0
48732,0
48731,0
48730,0
48729,0
48728,0
48727,0
48726,0
48725,0
48724,0
48723,3
48722,2
48721,5
48720,21
48719,1
48718,0
48717,0
48716,0
48715,0
48714,2
48713,100
48712,99
48711,100
48710,99
48709,99
48708,92
48707,76
48706,8
48705,66
48704,63
48703,40
48702,10
48701,3
48700,1
48699,0
48698,5
48697,14
48696,3
48695,28
48694,47
48693,23
48692,31
48691,38
48690,38
48689,0
48688,0
48687,0
48686,0
48685,0
48684,0
48683,1
48682,0
48681,0
48680,0
48679,0
48678,2
48677,62
48676,98
48675,96
48674,93
48673,98
48672,98
48671,100
48670,95
48669,95
48668,98
48667,98
48666,99
48665,96
48664,98
48663,2
48662,0
48661,0
48660,0
48659,0
48658,0
48657,0
48656,0
48655,0
48654,0
48653,0
48652,0
48651,0
48650,0
48649,0
48648,0
48647,0
48646,0
48645,0
48644,0
48643,55
48642,92
48641,88
48640,90
48639,83
48638,7
48637,0
48636,0
48635,0
48634,0
48633,0
48632,0
48631,0
48630,0
48629,0
48628,26
48627,44
48626,1
48625,0
48624,0
48623,0
48622,0
48621,0
48620,0
48619,0
48618,0
48617,1
48616,40
48615,43
48614,3
48613,0
48612,0
48611,0
48610,0
48609,0
48608,0
48607,0
48606,0
48605,0
48604,0
48603,0
48602,0
48601,0
48600,100
48599,100
48598,97
48597,0
48596,0
48595,0
48594,0
48593,0
48592,0
48591,0
48590,1
48589,96
48588,100
48587,100
48586,63
48585,3
48584,63
48583,91
48582,6
48581,1
48580,31
48579,7
48578,0
48577,0
48576,1
48575,1
48574,0
48573,0
48572,0
48571,0
48570,1
48569,0
48568,0
48567,0
48566,0
48565,0
48564,31
48563,99
48562,92
48561,83
48560,70
48559,79
48558,96
48557,92
48556,97
48555,62
48554,6
48553,16
48552,8
48551,0
48550,2
48549,26
48548,39
48547,59
48546,42
48545,17
48544,9
48543,21
48542,0
48541,10
48540,31
48539,0
48538,0
48537,48
48536,85
48535,81
48534,87
48533,78
48532,34
48531,8
48530,20
48529,0
48528,0
48527,0
48526,0
48525,0
48524,0
48523,5
48522,98
48521,0
48520,0
48519,0
48518,0
48517,0
48516,0
48515,0
48514,0
48513,0
48512,0
48511,0
48510,0
48509,1
48508,0
48507,0
48506,0
48505,0
48504,0
48503,0
48502,0
48501,0
48500,0
48499,0
48498,0
48497,0
48496,0
48495,0
48494,0
48493,0
48492,0
48491,0
48490,0
48489,0
48488,98
48487,100
48486,100
48485,99
48484,99
48483,98
48482,100
48481,100
48480,95
48479,100
48478,100
48477,99
48476,84
48475,43
48474,76
48473,82
48472,21
48471,29
48470,43
48469,11
48468,1
48467,2
48466,33
48465,76
48464,66
48463,76
48462,0
48461,0
48460,0
48459,0
48458,99
48457,0
48456,0
48455,0
48454,0
48453,0
48452,65
48451,96
48450,98
48449,99
48448,96
48447,99
48446,95
48445,95
48444,97
48443,97
48442,97
48441,98
48440,98
48439,99
48438,98
48437,0
48436,0
48435,0
48434,0
48433,0
48432,0
48431,0
48430,0
48429,0
48428,0
48427,0
48426,0
48425,0
48424,0
48423,0
48422,0
48421,0
48420,0
48419,0
48418,0
48417,0
48416,88
48415,94
48414,85
48413,82
48412,79
48411,73
48410,70
48409,40
48408,0
48407,0
48406,0
48405,0
48404,0
48403,43
48402,24
48401,0
48400,0
48399,0
48398,0
48397,0
48396,0
48395,0
48394,0
48393,0
48392,1
48391,33
48390,31
48389,0
48388,0
48387,0
48386,0
48385,0
48384,0
48383,0
48382,0
48381,0
48380,0
48379,0
48378,0
48377,0
48376,0
48375,100
48374,100
48373,97
48372,1
48371,0
48370,0
48369,0
48368,0
48367,0
48366,1
48365,30
48364,99
48363,100
48362,100
48361,48
48360,4
48359,9
48358,57
48357,1
48356,0
48355,14
48354,0
48353,0
48352,0
48351,0
48350,0
48349,0
48348,0
48347,0
48346,2
48345,0
48344,0
48343,0
48342,0
48341,0
48340,0
48339,1
48338,21
48337,56
48336,83
48335,71
48334,51
48333,86
48332,49
48331,28
48330,41
48329,13
48328,20
48327,4
48326,0
48325,2
48324,30
48323,22
48322,20
48321,48
48320,8
48319,0
48318,20
48317,4
48316,2
48315,11
48314,87
48313,92
48312,58
48311,74
48310,66
48309,58
48308,62
48307,39
48306,46
48305,72
48304,68
48303,67
48302,72
48301,0
48300,0
48299,0
48298,15
48297,79
48296,0
48295,0
48294,0
48293,0
48292,0
48291,0
48290,0
48289,0
48288,0
48287,0
48286,0
48285,0
48284,0
48283,0
48282,0
48281,0
48280,0
48279,0
48278,0
48277,0
48276,0
48275,0
48274,0
48273,0
48272,0
48271,0
48270,0
48269,1
48268,0
48267,0
48266,0
48265,0
48264,1
48263,90
48262,100
48261,100
48260,99
48259,81
48258,47
48257,28
48256,31
48255,94
48254,98
48253,100
48252,100
48251,98
48250,62
48249,83
48248,24
48247,1
48246,0
48245,0
48244,0
48243,0
48242,2
48241,54
48240,75
48239,76
48238,25
48237,0
48236,0
48235,0
48234,0
48233,0
48232,3
48231,0
48230,0
48229,0
48228,3
48227,74
48226,98
48225,97
48224,99
48223,97
48222,97
48221,97
48220,95
48219,96
48218,99
48217,96
48216,99
48215,99
48214,100
48213,100
48212,98
48211,0
48210,0
48209,0
48208,0
48207,0
48206,0
48205,0
48204,0
48203,0
48202,0
48201,0
48200,0
48199,0
48198,0
48197,0
48196,0
48195,0
48194,0
48193,0
48192,0
48191,0
48190,92
48189,94
48188,88
48187,73
48186,75
48185,71
48184,60
48183,24
48182,0
48181,0
48180,0
48179,14
48178,46
48177,29
48176,0
48175,0
48174,0
48173,0
48172,0
48171,0
48170,0
48169,0
48168,0
48167,1
48166,30
48165,44
48164,5
48163,0
48162,0
48161,0
48160,0
48159,0
48158,0
48157,0
48156,0
48155,0
48154,0
48153,0
48152,0
48151,0
48150,100
48149,98
48148,80
48147,0
48146,0
48145,0
48144,0
48143,0
48142,2
48141,24
48140,68
48139,88
48138,100
48137,100
48136,36
48135,4
48134,10
48133,74
48132,0
48131,0
48130,0
48129,0
48128,0
48127,0
48126,0
48125,0
48124,0
48123,0
48122,2
48121,7
48120,0
48119,0
48118,0
48117,0
48116,1
48115,0
48114,0
48113,0
48112,0
48111,0
48110,3
48109,0
48108,0
48107,0
48106,0
48105,0
48104,0
48103,0
48102,0
48101,0
48100,3
48099,44
48098,47
48097,20
48096,39
48095,24
48094,22
48093,34
48092,4
48091,10
48090,24
48089,49
48088,63
48087,44
48086,37
48085,24
48084,1
48083,0
48082,0
48081,2
48080,7
48079,2
48078,0
48077,0
48076,0
48075,0
48074,0
48073,27
48072,42
48071,0
48070,0
48069,0
48068,0
48067,0
48066,0
48065,0
48064,0
48063,0
48062,0
48061,0
48060,0
48059,7
48058,1
48057,0
48056,0
48055,0
48054,0
48053,0
48052,0
48051,0
48050,0
48049,0
48048,0
48047,0
48046,0
48045,1
48044,0
48043,0
48042,0
48041,0
48040,0
48039,1
48038,6
48037,4
48036,60
48035,58
48034,0
48033,0
48032,0
48031,1
48030,55
48029,97
48028,100
48027,97
48026,26
48025,12
48024,7
48023,4
48022,0
48021,0
48020,0
48019,0
48018,0
48017,2
48016,69
48015,90
48014,85
48013,0
48012,0
48011,0
48010,0
48009,0
48008,0
48007,0
48006,0
48005,0
48004,0
48003,2
48002,81
48001,94
48000,100
47999,97
47998,98
47997,97
47996,98
47995,97
47994,96
47993,97
47992,98
47991,99
47990,98
47989,99
47988,98
47987,93
47986,95
47985,0
47984,0
47983,0
47982,0
47981,0
47980,0
47979,0
47978,0
47977,0
47976,0
47975,0
47974,0
47973,0
47972,0
47971,0
47970,0
47969,0
47968,0
47967,0
47966,0
47965,0
47964,0
47963,0
47962,70
47961,75
47960,88
47959,64
47958,0
47957,0
47956,0
47955,0
47954,1
47953,0
47952,1
47951,0
47950,0
47949,0
47948,0
47947,0
47946,0
47945,0
47944,0
47943,0
47942,4
47941,25
47940,31
47939,1
47938,0
47937,0
47936,0
47935,0
47934,0
47933,0
47932,0
47931,0
47930,0
47929,0
47928,0
47927,0
47926,0
47925,100
47924,100
47923,100
47922,0
47921,0
47920,0
47919,0
47918,0
47917,51
47916,96
47915,100
47914,100
47913,100
47912,100
47911,98
47910,61
47909,66
47908,71
47907,0
47906,0
47905,0
47904,0
47903,8
47902,3
47901,6
47900,5
47899,17
47898,35
47897,71
47896,79
47895,5
47894,0
47893,0
47892,0
47891,0
47890,1
47889,0
47888,0
47887,0
47886,0
47885,0
47884,0
47883,0
47882,0
47881,0
47880,0
47879,0
47878,0
47877,0
47876,0
47875,13
47874,99
47873,96
47872,94
47871,80
47870,30
47869,34
47868,53
47867,11
47866,8
47865,4
47864,13
47863,0
47862,3
47861,11
47860,4
47859,0
47858,0
47857,0
47856,0
47855,0
47854,0
47853,0
47852,0
47851,0
47850,0
47849,0
47848,57
47847,100
47846,0
47845,0
47844,0
47843,0
47842,0
47841,0
47840,0
47839,2
47838,0
47837,0
47836,0
47835,0
47834,1
47833,1
47832,0
47831,0
47830,0
