"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
52,26267497492.000000,26267497492.000000,40888,2678800.000000,10170000.000000,6838200.000000,2678800.000000,653000.000000,0.672389,0.000000,0.000000,0,1.000000
53,26212620494.000000,26212620494.000000,40869,2681600.000000,10170000.000000,6833000.000000,2681600.000000,655400.000000,0.671878,0.000000,0.000000,0,1.000000
54,26253744260.000000,26253744260.000000,40894,2697600.000000,10170000.000000,6830000.000000,2697600.000000,642400.000000,0.671583,0.000000,0.000000,0,1.000000
55,26165809143.000000,26165809143.000000,40899,2668200.000000,10170000.000000,6845700.000000,2668200.000000,656100.000000,0.673127,0.000000,0.000000,0,1.000000
56,26230165030.000000,26230165030.000000,40892,2685800.000000,10170000.000000,6835500.000000,2685800.000000,648700.000000,0.672124,0.000000,0.000000,0,1.000000
57,26269983995.000000,26269983995.000000,40890,2708800.000000,10170000.000000,6823600.000000,2708800.000000,637600.000000,0.670954,0.000000,0.000000,0,1.000000
58,26223218240.000000,26223218240.000000,40909,2697400.000000,10170000.000000,6833100.000000,2697400.000000,639500.000000,0.671888,0.000000,0.000000,0,1.000000
59,26216247214.000000,26216247214.000000,40890,2673400.000000,10170000.000000,6841300.000000,2673400.000000,655300.000000,0.672694,0.000000,0.000000,0,1.000000
60,26119058501.000000,26119058501.000000,40910,2665400.000000,10170000.000000,6849300.000000,2665400.000000,655300.000000,0.673481,0.000000,0.000000,0,1.000000
61,26170852879.000000,26170852879.000000,40904,2671200.000000,10170000.000000,6845200.000000,2671200.000000,653600.000000,0.673078,0.000000,0.000000,0,1.000000
62,26230959495.000000,26230959495.000000,40891,2706600.000000,10170000.000000,6824900.000000,2706600.000000,638500.000000,0.671082,0.000000,0.000000,0,1.000000
63,26147039331.000000,26147039331.000000,40908,2671000.000000,10170000.000000,6846100.000000,2671000.000000,652900.000000,0.673166,0.000000,0.000000,0,1.000000
64,26232685661.000000,26232685661.000000,40890,2705400.000000,10170000.000000,6825300.000000,2705400.000000,639300.000000,0.671121,0.000000,0.000000,0,1.000000
65,26195375741.000000,26195375741.000000,40893,2667400.000000,10170000.000000,6844900.000000,2667400.000000,657700.000000,0.673048,0.000000,0.000000,0,1.000000
66,26205629779.000000,26205629779.000000,40884,2662800.000000,10170000.000000,6845400.000000,2662800.000000,661800.000000,0.673097,0.000000,0.000000,0,1.000000
67,26192963889.000000,26192963889.000000,40901,2664200.000000,10170000.000000,6848100.000000,2664200.000000,657700.000000,0.673363,0.000000,0.000000,0,1.000000
68,26247913665.000000,26247913665.000000,40913,2696600.000000,10170000.000000,6834300.000000,2696600.000000,639100.000000,0.672006,0.000000,0.000000,0,1.000000
69,26298194845.000000,26298194845.000000,40897,2715800.000000,10170000.000000,6821500.000000,2715800.000000,632700.000000,0.670747,0.000000,0.000000,0,1.000000
70,26303624499.000000,26303624499.000000,40890,2691400.000000,10170000.000000,6832300.000000,2691400.000000,646300.000000,0.671809,0.000000,0.000000,0,1.000000
71,26243052451.000000,26243052451.000000,40891,2687600.000000,10170000.000000,6834400.000000,2687600.000000,648000.000000,0.672016,0.000000,0.000000,0,1.000000
72,26390837348.000000,26390837348.000000,40869,2713200.000000,10170000.000000,6817200.000000,2713200.000000,639600.000000,0.670324,0.000000,0.000000,0,1.000000
73,26215414751.000000,26215414751.000000,40915,2675600.000000,10170000.000000,6845200.000000,2675600.000000,649200.000000,0.673078,0.000000,0.000000,0,1.000000
74,26284534361.000000,26284534361.000000,40869,2706600.000000,10170000.000000,6820500.000000,2706600.000000,642900.000000,0.670649,0.000000,0.000000,0,1.000000
75,26265511779.000000,26265511779.000000,40888,2701000.000000,10170000.000000,6827100.000000,2701000.000000,641900.000000,0.671298,0.000000,0.000000,0,1.000000
76,26226884888.000000,26226884888.000000,40889,2697200.000000,10170000.000000,6829200.000000,2697200.000000,643600.000000,0.671504,0.000000,0.000000,0,1.000000
77,26198627112.000000,26198627112.000000,40895,2686800.000000,10170000.000000,6835600.000000,2686800.000000,647600.000000,0.672134,0.000000,0.000000,0,1.000000
78,26244556635.000000,26244556635.000000,40910,2692400.000000,10170000.000000,6835800.000000,2692400.000000,641800.000000,0.672153,0.000000,0.000000,0,1.000000
79,26274206285.000000,26274206285.000000,40909,2672400.000000,10170000.000000,6845600.000000,2672400.000000,652000.000000,0.673117,0.000000,0.000000,0,1.000000
80,26344424057.000000,26344424057.000000,40874,2718200.000000,10170000.000000,6815700.000000,2718200.000000,636100.000000,0.670177,0.000000,0.000000,0,1.000000
81,26319389957.000000,26319389957.000000,40898,2708600.000000,10170000.000000,6825300.000000,2708600.000000,636100.000000,0.671121,0.000000,0.000000,0,1.000000
82,26291458643.000000,26291458643.000000,40895,2692200.000000,10170000.000000,6832900.000000,2692200.000000,644900.000000,0.671868,0.000000,0.000000,0,1.000000
83,26208300433.000000,26208300433.000000,40887,2664800.000000,10170000.000000,6845000.000000,2664800.000000,660200.000000,0.673058,0.000000,0.000000,0,1.000000
84,26257559721.000000,26257559721.000000,40899,2705000.000000,10170000.000000,6827300.000000,2705000.000000,637700.000000,0.671318,0.000000,0.000000,0,1.000000
85,26264573581.000000,26264573581.000000,40890,2684000.000000,10170000.000000,6836000.000000,2684000.000000,650000.000000,0.672173,0.000000,0.000000,0,1.000000
86,26229094230.000000,26229094230.000000,40900,2683000.000000,10170000.000000,6838500.000000,2683000.000000,648500.000000,0.672419,0.000000,0.000000,0,1.000000
87,26172720146.000000,26172720146.000000,40888,2693600.000000,10170000.000000,6830800.000000,2693600.000000,645600.000000,0.671662,0.000000,0.000000,0,1.000000
88,26219339488.000000,26219339488.000000,40887,2692800.000000,10170000.000000,6831000.000000,2692800.000000,646200.000000,0.671681,0.000000,0.000000,0,1.000000
89,26196920126.000000,26196920126.000000,40901,2681200.000000,10170000.000000,6839600.000000,2681200.000000,649200.000000,0.672527,0.000000,0.000000,0,1.000000
90,26263109332.000000,26263109332.000000,40919,2704200.000000,10170000.000000,6831700.000000,2704200.000000,634100.000000,0.671750,0.000000,0.000000,0,1.000000
91,26204302735.000000,26204302735.000000,40894,2675600.000000,10170000.000000,6841000.000000,2675600.000000,653400.000000,0.672665,0.000000,0.000000,0,1.000000
92,26168177310.000000,26168177310.000000,40904,2676600.000000,10170000.000000,6842500.000000,2676600.000000,650900.000000,0.672812,0.000000,0.000000,0,1.000000
93,26236032565.000000,26236032565.000000,40880,2687600.000000,10170000.000000,6832200.000000,2687600.000000,650200.000000,0.671799,0.000000,0.000000,0,1.000000
94,26171588408.000000,26171588408.000000,40878,2668400.000000,10170000.000000,6841400.000000,2668400.000000,660200.000000,0.672704,0.000000,0.000000,0,1.000000
95,26139350334.000000,26139350334.000000,40890,2666800.000000,10170000.000000,6844600.000000,2666800.000000,658600.000000,0.673019,0.000000,0.000000,0,1.000000
96,26333180611.000000,26333180611.000000,40876,2699400.000000,10170000.000000,6825500.000000,2699400.000000,645100.000000,0.671141,0.000000,0.000000,0,1.000000
97,26245832760.000000,26245832760.000000,40903,2685800.000000,10170000.000000,6837700.000000,2685800.000000,646500.000000,0.672340,0.000000,0.000000,0,1.000000
98,26190147810.000000,26190147810.000000,40902,2678400.000000,10170000.000000,6841200.000000,2678400.000000,650400.000000,0.672684,0.000000,0.000000,0,1.000000
99,26317430368.000000,26317430368.000000,40883,2707400.000000,10170000.000000,6822900.000000,2707400.000000,639700.000000,0.670885,0.000000,0.000000,0,1.000000
100,26349998403.000000,26349998403.000000,40885,2694200.000000,10170000.000000,6829900.000000,2694200.000000,645900.000000,0.671573,0.000000,0.000000,0,1.000000
