"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
27,6675904267.000000,6675904267.000000,27916,1984200.000000,10170000.000000,4591100.000000,1984200.000000,3594700.000000,0.451436,0.000000,0.000000,0,1.000000
28,6558534319.000000,6558534319.000000,27944,1917200.000000,10170000.000000,4630200.000000,1917200.000000,3622600.000000,0.455280,0.000000,0.000000,0,1.000000
29,6566083805.000000,6566083805.000000,27939,1939000.000000,10170000.000000,4618300.000000,1939000.000000,3612700.000000,0.454110,0.000000,0.000000,0,1.000000
30,6535878748.000000,6535878748.000000,27974,1885800.000000,10170000.000000,4651900.000000,1885800.000000,3632300.000000,0.457414,0.000000,0.000000,0,1.000000
31,6588303276.000000,6588303276.000000,27927,1928400.000000,10170000.000000,4621200.000000,1928400.000000,3620400.000000,0.454395,0.000000,0.000000,0,1.000000
32,6540993781.000000,6540993781.000000,27985,1923800.000000,10170000.000000,4635100.000000,1923800.000000,3611100.000000,0.455762,0.000000,0.000000,0,1.000000
33,6576708157.000000,6576708157.000000,27980,1910000.000000,10170000.000000,4641000.000000,1910000.000000,3619000.000000,0.456342,0.000000,0.000000,0,1.000000
34,6581977832.000000,6581977832.000000,27901,1929600.000000,10170000.000000,4615400.000000,1929600.000000,3625000.000000,0.453825,0.000000,0.000000,0,1.000000
35,6554768116.000000,6554768116.000000,27997,1918800.000000,10170000.000000,4640000.000000,1918800.000000,3611200.000000,0.456244,0.000000,0.000000,0,1.000000
36,6599118527.000000,6599118527.000000,27942,1946400.000000,10170000.000000,4615200.000000,1946400.000000,3608400.000000,0.453805,0.000000,0.000000,0,1.000000
37,6605811380.000000,6605811380.000000,28002,1950600.000000,10170000.000000,4625100.000000,1950600.000000,3594300.000000,0.454779,0.000000,0.000000,0,1.000000
38,6612117480.578424,6612116222.000000,27941,1928200.000000,10170000.000000,4624100.000000,1928200.000000,3617700.000000,0.454680,1258.578424,0.000157,1,1.000000
39,6561172301.000000,6561172301.000000,27974,1920600.000000,10170000.000000,4634500.000000,1920600.000000,3614900.000000,0.455703,0.000000,0.000000,0,1.000000
40,6560359697.000000,6560359697.000000,27969,1914800.000000,10170000.000000,4636400.000000,1914800.000000,3618800.000000,0.455890,0.000000,0.000000,0,1.000000
41,6555840535.000000,6555840535.000000,27924,1928800.000000,10170000.000000,4620400.000000,1928800.000000,3620800.000000,0.454317,0.000000,0.000000,0,1.000000
42,6589780400.021558,6589779322.000000,27990,1916600.000000,10170000.000000,4639700.000000,1916600.000000,3613700.000000,0.456214,1078.021558,0.000257,1,1.000000
43,6569441149.000000,6569441149.000000,27981,1936600.000000,10170000.000000,4627900.000000,1936600.000000,3605500.000000,0.455054,0.000000,0.000000,0,1.000000
44,6576263034.000000,6576263034.000000,27933,1908600.000000,10170000.000000,4632300.000000,1908600.000000,3629100.000000,0.455487,0.000000,0.000000,0,1.000000
45,6567294902.000000,6567294902.000000,27920,1913400.000000,10170000.000000,4627300.000000,1913400.000000,3629300.000000,0.454995,0.000000,0.000000,0,1.000000
46,6554256831.000000,6554256831.000000,27954,1930600.000000,10170000.000000,4625500.000000,1930600.000000,3613900.000000,0.454818,0.000000,0.000000,0,1.000000
47,6593435627.000000,6593435627.000000,27937,1935200.000000,10170000.000000,4619800.000000,1935200.000000,3615000.000000,0.454258,0.000000,0.000000,0,1.000000
48,6631304622.000000,6631304622.000000,27906,1957800.000000,10170000.000000,4602300.000000,1957800.000000,3609900.000000,0.452537,0.000000,0.000000,0,1.000000
49,6597608730.000000,6597608730.000000,27954,1940400.000000,10170000.000000,4620600.000000,1940400.000000,3609000.000000,0.454336,0.000000,0.000000,0,1.000000
50,6657849429.000000,6657849429.000000,27904,1981400.000000,10170000.000000,4590100.000000,1981400.000000,3598500.000000,0.451337,0.000000,0.000000,0,1.000000
51,6578657569.000000,6578657569.000000,27999,1933000.000000,10170000.000000,4633300.000000,1933000.000000,3603700.000000,0.455585,0.000000,0.000000,0,1.000000
52,6643289490.000000,6643289490.000000,27937,1963400.000000,10170000.000000,4605700.000000,1963400.000000,3600900.000000,0.452871,0.000000,0.000000,0,1.000000
53,6553329673.000000,6553329673.000000,27970,1916800.000000,10170000.000000,4635600.000000,1916800.000000,3617600.000000,0.455811,0.000000,0.000000,0,1.000000
54,6603694065.000000,6603694065.000000,27931,1930600.000000,10170000.000000,4620900.000000,1930600.000000,3618500.000000,0.454366,0.000000,0.000000,0,1.000000
55,6569086519.000000,6569086519.000000,27970,1932200.000000,10170000.000000,4627900.000000,1932200.000000,3609900.000000,0.455054,0.000000,0.000000,0,1.000000
56,6591966538.000000,6591966538.000000,27953,1936000.000000,10170000.000000,4622600.000000,1936000.000000,3611400.000000,0.454533,0.000000,0.000000,0,1.000000
57,6521826003.000000,6521826003.000000,28010,1926600.000000,10170000.000000,4638700.000000,1926600.000000,3604700.000000,0.456116,0.000000,0.000000,0,1.000000
58,6603760346.000000,6603760346.000000,27973,1930800.000000,10170000.000000,4629200.000000,1930800.000000,3610000.000000,0.455182,0.000000,0.000000,0,1.000000
59,6571261644.000000,6571261644.000000,27958,1926400.000000,10170000.000000,4628400.000000,1926400.000000,3615200.000000,0.455103,0.000000,0.000000,0,1.000000
60,6581288219.000000,6581288219.000000,27945,1915600.000000,10170000.000000,4631200.000000,1915600.000000,3623200.000000,0.455379,0.000000,0.000000,0,1.000000
61,6581533221.000000,6581533221.000000,27980,1937800.000000,10170000.000000,4627100.000000,1937800.000000,3605100.000000,0.454975,0.000000,0.000000,0,1.000000
62,6538715560.000000,6538715560.000000,27955,1906200.000000,10170000.000000,4637900.000000,1906200.000000,3625900.000000,0.456037,0.000000,0.000000,0,1.000000
63,6649117540.000000,6649117540.000000,27959,1967600.000000,10170000.000000,4608000.000000,1967600.000000,3594400.000000,0.453097,0.000000,0.000000,0,1.000000
64,6587873813.000000,6587873813.000000,27922,1951400.000000,10170000.000000,4608700.000000,1951400.000000,3609900.000000,0.453166,0.000000,0.000000,0,1.000000
65,6552134603.000000,6552134603.000000,28009,1915600.000000,10170000.000000,4644000.000000,1915600.000000,3610400.000000,0.456637,0.000000,0.000000,0,1.000000
66,6589780608.000000,6589780608.000000,28017,1921200.000000,10170000.000000,4642800.000000,1921200.000000,3606000.000000,0.456519,0.000000,0.000000,0,1.000000
67,6539016514.000000,6539016514.000000,27959,1916800.000000,10170000.000000,4633400.000000,1916800.000000,3619800.000000,0.455595,0.000000,0.000000,0,1.000000
68,6549716473.000000,6549716473.000000,28005,1922800.000000,10170000.000000,4639600.000000,1922800.000000,3607600.000000,0.456205,0.000000,0.000000,0,1.000000
69,6589122646.000000,6589122646.000000,28009,1929400.000000,10170000.000000,4637100.000000,1929400.000000,3603500.000000,0.455959,0.000000,0.000000,0,1.000000
70,6614396829.000000,6614396829.000000,27963,1940200.000000,10170000.000000,4622500.000000,1940200.000000,3607300.000000,0.454523,0.000000,0.000000,0,1.000000
71,6569632716.000000,6569632716.000000,27953,1916400.000000,10170000.000000,4632400.000000,1916400.000000,3621200.000000,0.455497,0.000000,0.000000,0,1.000000
72,6539767065.000000,6539767065.000000,27998,1915800.000000,10170000.000000,4641700.000000,1915800.000000,3612500.000000,0.456411,0.000000,0.000000,0,1.000000
73,6555443572.000000,6555443572.000000,27976,1915600.000000,10170000.000000,4637400.000000,1915600.000000,3617000.000000,0.455988,0.000000,0.000000,0,1.000000
74,6625635800.000000,6625635800.000000,27946,1944000.000000,10170000.000000,4617200.000000,1944000.000000,3608800.000000,0.454002,0.000000,0.000000,0,1.000000
75,6604715260.000000,6604715260.000000,27919,1941800.000000,10170000.000000,4612900.000000,1941800.000000,3615300.000000,0.453579,0.000000,0.000000,0,1.000000
76,6574159397.000000,6574159397.000000,27966,1926800.000000,10170000.000000,4629800.000000,1926800.000000,3613400.000000,0.455241,0.000000,0.000000,0,1.000000
77,6588705082.297331,6588705045.000000,27977,1935800.000000,10170000.000000,4627500.000000,1935800.000000,3606700.000000,0.455015,37.297331,0.000009,1,1.000000
78,6541256430.000000,6541256430.000000,27975,1914600.000000,10170000.000000,4637700.000000,1914600.000000,3617700.000000,0.456018,0.000000,0.000000,0,1.000000
79,6591867500.000000,6591867500.000000,27942,1931200.000000,10170000.000000,4622800.000000,1931200.000000,3616000.000000,0.454553,0.000000,0.000000,0,1.000000
80,6579088740.000000,6579088740.000000,27903,1944200.000000,10170000.000000,4608500.000000,1944200.000000,3617300.000000,0.453147,0.000000,0.000000,0,1.000000
81,6606940951.000000,6606940951.000000,27945,1945400.000000,10170000.000000,4616300.000000,1945400.000000,3608300.000000,0.453913,0.000000,0.000000,0,1.000000
82,6609371687.000000,6609371687.000000,27992,1929800.000000,10170000.000000,4633500.000000,1929800.000000,3606700.000000,0.455605,0.000000,0.000000,0,1.000000
83,6580789451.000000,6580789451.000000,27958,1943200.000000,10170000.000000,4620000.000000,1943200.000000,3606800.000000,0.454277,0.000000,0.000000,0,1.000000
84,6639230503.000000,6639230503.000000,27915,1946400.000000,10170000.000000,4609800.000000,1946400.000000,3613800.000000,0.453274,0.000000,0.000000,0,1.000000
85,6559372153.000000,6559372153.000000,27954,1910200.000000,10170000.000000,4635700.000000,1910200.000000,3624100.000000,0.455821,0.000000,0.000000,0,1.000000
86,6581619358.000000,6581619358.000000,27933,1912400.000000,10170000.000000,4630400.000000,1912400.000000,3627200.000000,0.455300,0.000000,0.000000,0,1.000000
87,6605136399.000000,6605136399.000000,27946,1936800.000000,10170000.000000,4620800.000000,1936800.000000,3612400.000000,0.454356,0.000000,0.000000,0,1.000000
88,6550954995.000000,6550954995.000000,27936,1935000.000000,10170000.000000,4619700.000000,1935000.000000,3615300.000000,0.454248,0.000000,0.000000,0,1.000000
89,6626061997.641334,6626060221.000000,27969,1955000.000000,10170000.000000,4616300.000000,1955000.000000,3598700.000000,0.453913,1776.641333,0.000423,1,1.000000
90,6559878467.000000,6559878467.000000,27935,1909600.000000,10170000.000000,4632200.000000,1909600.000000,3628200.000000,0.455477,0.000000,0.000000,0,1.000000
91,6612769669.000000,6612769669.000000,27969,1939600.000000,10170000.000000,4624000.000000,1939600.000000,3606400.000000,0.454671,0.000000,0.000000,0,1.000000
92,6550979713.000000,6550979713.000000,27948,1918400.000000,10170000.000000,4630400.000000,1918400.000000,3621200.000000,0.455300,0.000000,0.000000,0,1.000000
93,6561559305.000000,6561559305.000000,27927,1926800.000000,10170000.000000,4622000.000000,1926800.000000,3621200.000000,0.454474,0.000000,0.000000,0,1.000000
94,6600060197.000000,6600060197.000000,27971,1959000.000000,10170000.000000,4614700.000000,1959000.000000,3596300.000000,0.453756,0.000000,0.000000,0,1.000000
95,6552739998.000000,6552739998.000000,27952,1914400.000000,10170000.000000,4633200.000000,1914400.000000,3622400.000000,0.455575,0.000000,0.000000,0,1.000000
96,6538370120.000000,6538370120.000000,28003,1914600.000000,10170000.000000,4643300.000000,1914600.000000,3612100.000000,0.456568,0.000000,0.000000,0,1.000000
97,6553713648.000000,6553713648.000000,27948,1922400.000000,10170000.000000,4628400.000000,1922400.000000,3619200.000000,0.455103,0.000000,0.000000,0,1.000000
98,6583215594.000000,6583215594.000000,28007,1928200.000000,10170000.000000,4637300.000000,1928200.000000,3604500.000000,0.455978,0.000000,0.000000,0,1.000000
99,6558904236.000000,6558904236.000000,27994,1908600.000000,10170000.000000,4644500.000000,1908600.000000,3616900.000000,0.456686,0.000000,0.000000,0,1.000000
100,6615509191.000000,6615509191.000000,27972,1927000.000000,10170000.000000,4630900.000000,1927000.000000,3612100.000000,0.455349,0.000000,0.000000,0,1.000000
