"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
72,,12401.752853,14747.319615,0,27980,0,0,yes,1.000000
71,,7551.088505,9042.554813,0,27980,0,0,yes,1.000000
70,,6247.955750,7546.175564,0,27980,0,0,yes,1.000000
69,,14823.664583,16643.299273,0,27980,0,0,yes,1.000000
68,,3729.403930,5291.712374,0,27980,0,0,yes,1.000000
67,,12286.424982,14516.977336,0,27980,0,0,yes,1.000000
66,,14203.406953,16061.297858,0,27980,0,0,yes,1.000000
65,,17390.347318,20015.697975,0,27980,0,0,yes,1.000000
64,,15014.093733,17827.245337,0,27980,0,0,yes,1.000000
63,,16378.005977,16885.329069,0,27980,0,0,yes,1.000000
62,,8792.542247,11724.991285,0,27980,0,0,yes,1.000000
61,,5079.592658,5832.791723,0,27980,0,0,yes,1.000000
60,,16341.708868,20205.394391,0,27980,0,0,yes,1.000000
59,,21611.006093,23697.864161,0,27980,0,0,yes,1.000000
58,,21911.170129,24025.417840,0,27980,0,0,yes,1.000000
57,,24864.725464,27236.383261,0,27267,0,0,yes,1.000000
56,,21643.991824,24873.830489,0,27980,0,0,yes,1.000000
55,,6061.524327,8643.456896,0,27980,0,0,yes,1.000000
54,,16970.106593,19980.563246,0,27980,0,0,yes,1.000000
53,,3929.827354,4240.545462,0,27980,0,0,yes,1.000000
52,,9576.553759,12531.105224,0,27980,0,0,yes,1.000000
51,,13769.910285,17672.906051,0,27980,0,0,yes,1.000000
50,,13130.038136,13685.779205,0,27980,0,0,yes,1.000000
49,,12390.301550,14201.075767,0,27980,0,0,yes,1.000000
48,,16143.218747,17221.650290,0,27980,0,0,yes,1.000000
47,,424.838578,531.162235,0,27980,0,0,yes,1.000000
46,,14284.435467,16651.385982,0,27980,0,0,yes,1.000000
45,,16706.538421,17437.464899,0,27980,0,0,yes,1.000000
44,,16261.334034,17797.164829,0,27980,0,0,yes,1.000000
43,,10867.482030,12600.402096,0,27980,0,0,yes,1.000000
42,,16958.603509,19350.769966,0,27980,0,0,yes,1.000000
41,,2079.552219,2501.433160,0,27980,0,0,yes,1.000000
40,,12102.842822,14848.876556,0,27980,0,0,yes,1.000000
39,,12527.804020,12527.857067,0,27980,0,0,yes,1.000000
38,,4153.703553,7212.567444,0,27980,0,0,yes,1.000000
37,,22302.395629,24256.594421,0,27980,0,0,yes,1.000000
36,,12917.272021,15568.135473,0,27980,0,0,yes,1.000000
35,,3601.357853,5206.759304,0,27980,0,0,yes,1.000000
34,,10406.343311,11280.279185,0,27980,0,0,yes,1.000000
33,,3490.713794,4943.982942,0,27980,0,0,yes,1.000000
32,,5578.464009,5578.464616,0,27980,0,0,yes,1.000000
31,,8060.726057,8290.594463,0,27980,0,0,yes,1.000000
30,,10994.633836,12754.216304,0,27980,0,0,yes,1.000000
29,,18805.463097,19794.633494,0,27980,0,0,yes,1.000000
28,,12696.324917,15323.791745,0,27980,0,0,yes,1.000000
27,,8721.352395,9353.421793,0,27980,0,0,yes,1.000000
26,,11935.049098,14031.177353,0,27980,0,0,yes,1.000000
25,,3408.251937,4895.200366,0,27980,0,0,yes,1.000000
24,,15025.231003,16558.822745,0,27980,0,0,yes,1.000000
23,,21162.689372,22294.858779,0,27980,0,0,yes,1.000000
22,,10547.382721,11843.982519,0,27980,0,0,yes,1.000000
21,,11158.699946,14820.087869,0,27980,0,0,yes,1.000000
20,,2790.222026,3256.367012,0,27980,0,0,yes,1.000000
19,,19956.128704,21624.221085,0,27980,0,0,yes,1.000000
18,,15413.244060,18091.134880,0,27980,0,0,yes,1.000000
17,,10682.061115,13388.224952,0,27980,0,0,yes,1.000000
16,,8073.930145,8078.314125,0,27980,0,0,yes,1.000000
15,,14385.476295,15735.399945,0,27980,0,0,yes,1.000000
14,,4012.639833,5627.725428,0,27980,0,0,yes,1.000000
13,,3403.723993,4333.723210,0,27980,0,0,yes,1.000000
12,,10853.528624,13578.835849,0,27980,0,0,yes,1.000000
11,,19640.265926,23296.452265,0,27980,0,0,yes,1.000000
10,,12538.374072,13672.338449,0,27980,0,0,yes,1.000000
9,,7057.501375,8201.296986,0,27980,0,0,yes,1.000000
8,,10965.689942,12551.501149,0,27980,0,0,yes,1.000000
7,,8177.402611,11292.856138,0,27980,0,0,yes,1.000000
6,,9569.293491,13671.180392,0,27980,0,0,yes,1.000000
5,,13030.103236,13030.103816,0,27980,0,0,yes,1.000000
4,,24996.836332,27735.648891,0,27980,0,0,yes,1.000000
3,,1708.020585,2970.020061,0,27980,0,0,yes,1.000000
2,,16166.745314,18829.228331,0,27980,0,0,yes,1.000000
1,,18487.181934,19602.097033,0,27980,0,0,yes,1.000000
