"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
72,,9921.402282,12714.964557,0,23512,0,0,yes,1.000000
71,,6040.870804,7576.273119,0,23512,0,0,yes,1.000000
70,,4998.364600,6545.423291,0,23512,0,0,yes,1.000000
69,,11858.931667,14055.555594,0,23512,0,0,yes,1.000000
68,,2983.523144,4625.912166,0,23512,0,0,yes,1.000000
67,,9829.139986,12426.645767,0,23512,0,0,yes,1.000000
66,,11362.725563,13646.278678,0,23512,0,0,yes,1.000000
65,,13912.277854,17014.060507,0,23512,0,0,yes,1.000000
64,,12011.274986,15233.616105,0,23512,0,0,yes,1.000000
63,,13102.404781,13826.713522,0,23512,0,0,yes,1.000000
62,,7034.033797,10384.476536,0,23512,0,0,yes,1.000000
61,,4063.674127,5062.615001,0,23512,0,0,yes,1.000000
60,,13073.367095,17609.802030,0,23512,0,0,yes,1.000000
59,,17288.804874,19807.280298,0,23512,0,0,yes,1.000000
58,,17528.936104,20093.810731,0,23512,0,0,yes,1.000000
57,,19891.780371,22797.399320,0,22825,0,0,yes,1.000000
56,,17315.193459,21178.337848,0,23512,0,0,yes,1.000000
55,,4849.219461,7785.686264,0,23512,0,0,yes,1.000000
54,,13576.085274,17134.019155,0,23512,0,0,yes,1.000000
53,,3143.861883,3561.735618,0,23512,0,0,yes,1.000000
52,,7661.243007,11125.107335,0,23512,0,0,yes,1.000000
51,,11015.928228,15357.226831,0,23512,0,0,yes,1.000000
50,,10504.030509,11160.315258,0,23512,0,0,yes,1.000000
49,,9912.241240,12208.208835,0,23512,0,0,yes,1.000000
48,,12914.574998,14253.005373,0,23512,0,0,yes,1.000000
47,,339.870862,460.286544,0,23512,0,0,yes,1.000000
46,,11427.548374,14278.292104,0,23512,0,0,yes,1.000000
45,,13365.230737,14347.755006,0,23512,0,0,yes,1.000000
44,,13009.067228,14876.163222,0,23512,0,0,yes,1.000000
43,,8693.985624,10810.615626,0,23512,0,0,yes,1.000000
42,,13566.882807,16488.128549,0,23512,0,0,yes,1.000000
41,,1663.641775,2190.976991,0,23512,0,0,yes,1.000000
40,,9682.274258,12898.161755,0,23512,0,0,yes,1.000000
39,,10022.243216,10022.242599,0,23512,0,0,no,1.000000
38,,3322.962842,6852.609424,0,23512,0,0,yes,1.000000
37,,17841.916503,20250.687820,0,23512,0,0,yes,1.000000
36,,10333.817617,13343.255032,0,23512,0,0,yes,1.000000
35,,2881.086282,4689.599599,0,23512,0,0,yes,1.000000
34,,8325.074649,9426.115692,0,23512,0,0,yes,1.000000
33,,2792.571035,4493.068339,0,23512,0,0,yes,1.000000
32,,4462.771207,4462.772947,0,23512,0,0,yes,1.000000
31,,6448.580845,6754.099910,0,23512,0,0,yes,1.000000
30,,8795.707069,10972.001133,0,23512,0,0,yes,1.000000
29,,15044.370478,16288.752564,0,23512,0,0,yes,1.000000
28,,10157.059933,13048.195677,0,23512,0,0,yes,1.000000
27,,6977.081916,7595.719239,0,23512,0,0,yes,1.000000
26,,9548.039278,12052.682378,0,23512,0,0,yes,1.000000
25,,2726.601549,4390.714219,0,23512,0,0,yes,1.000000
24,,12020.184802,13737.417281,0,23512,0,0,yes,1.000000
23,,16930.151498,18424.489429,0,23512,0,0,yes,1.000000
22,,8437.906177,9864.710544,0,23512,0,0,yes,1.000000
21,,8926.959957,13343.427145,0,23512,0,0,yes,1.000000
20,,2232.177621,2679.771194,0,23512,0,0,yes,1.000000
19,,15964.902963,18049.748037,0,23512,0,0,yes,1.000000
18,,12330.595248,15490.147231,0,23512,0,0,yes,1.000000
17,,8545.648892,11769.137918,0,23512,0,0,yes,1.000000
16,,6459.144116,6464.682402,0,23512,0,0,yes,1.000000
15,,11508.381036,13136.650662,0,23512,0,0,yes,1.000000
14,,3210.111866,5043.630975,0,23512,0,0,yes,1.000000
13,,2722.979195,3808.851004,0,23512,0,0,yes,1.000000
12,,8682.822899,11759.967009,0,23512,0,0,yes,1.000000
11,,15712.212741,20052.435944,0,23512,0,0,yes,1.000000
10,,10030.699257,11466.521467,0,23512,0,0,yes,1.000000
9,,5646.001100,7060.508682,0,23512,0,0,yes,1.000000
8,,8772.551954,10754.240685,0,23512,0,0,yes,1.000000
7,,6541.922089,10104.929296,0,23512,0,0,yes,1.000000
6,,7655.434792,12458.846004,0,23512,0,0,yes,1.000000
5,,10424.082589,10424.084916,0,23512,0,0,yes,1.000000
4,,19997.469066,23349.749897,0,23512,0,0,yes,1.000000
3,,1366.416468,2842.147982,0,23512,0,0,yes,1.000000
2,,12933.396252,16006.022304,0,23512,0,0,yes,1.000000
1,,14789.745548,16226.071518,0,23512,0,0,yes,1.000000
